fiscal_year,Customer,SubCustomer,EntitySizeCode,EntitySizeText,EntityCategory,AnyEntityUSplaceOfPerformance,IsEntityAbove1990constantReportingThreshold,IsEntityAbove2016constantReportingThreshold,EntityCount,AllContractorCount,SumOfNumberOfActions,SumOfObligatedAmount
2007,Defense,Navy,N,Sometimes Small Vendor,PDuns,NULL,1,1,1,1,0,0
2007,Defense,Navy,N,Sometimes Small Vendor,PDuns,0,0,0,123,123,398,292708
2007,Defense,Navy,N,Sometimes Small Vendor,PDuns,0,0,1,716,731,1991,10565885.94
2007,Defense,Navy,N,Sometimes Small Vendor,PDuns,0,1,1,5824,7418,82567,6024952000
2007,Defense,Navy,N,Sometimes Small Vendor,PDuns,1,0,0,30,30,254,140709.06
2007,Defense,Navy,N,Sometimes Small Vendor,PDuns,1,0,1,46,46,328,940141.5
2007,Defense,Navy,N,Sometimes Small Vendor,PDuns,1,1,1,237,247,6459,175735724.8
2007,Defense,Navy,N,Sometimes Small Vendor,PID,0,0,0,1,1,3,127
2007,Defense,Navy,N,Sometimes Small Vendor,PID,0,0,1,2,2,2,20220
2007,Defense,Navy,N,Sometimes Small Vendor,PID,0,1,1,726,726,35329,7694762106
2007,Defense,Navy,N,Sometimes Small Vendor,PID,1,1,1,1,1,3,189787
2007,Defense,Navy,S,Always Small Vendor,PDuns,NULL,0,0,73,73,0,0
2007,Defense,Navy,S,Always Small Vendor,PDuns,NULL,0,1,4,4,0,0
2007,Defense,Navy,S,Always Small Vendor,PDuns,NULL,1,1,130,130,0,0
2007,Defense,Navy,S,Always Small Vendor,PDuns,0,0,0,1575,1575,2568,3385978.7
2007,Defense,Navy,S,Always Small Vendor,PDuns,0,0,1,4356,4369,9319,42730037.3
2007,Defense,Navy,S,Always Small Vendor,PDuns,0,1,1,10966,11150,65204,6422487095
2007,Defense,Navy,S,Always Small Vendor,PDuns,1,0,0,74,74,111,129525.42
2007,Defense,Navy,S,Always Small Vendor,PDuns,1,0,1,86,86,159,901860.3099
2007,Defense,Navy,S,Always Small Vendor,PDuns,1,1,1,85,85,241,6637388.323
2007,Defense,Navy,S,Always Small Vendor,PID,NULL,1,1,1,1,0,0
2007,Defense,Navy,S,Always Small Vendor,PID,0,0,0,3,3,6,3789
2007,Defense,Navy,S,Always Small Vendor,PID,0,0,1,7,7,6,19187
2007,Defense,Navy,S,Always Small Vendor,PID,0,1,1,143,143,2008,378579955.8
2007,Defense,Navy,U,Unlabeled Vendor,Duns,1,0,0,2,1,2,3743
2007,Defense,Navy,U,Unlabeled Vendor,Duns,1,1,1,1,1,2,1413684
2007,Defense,Other DoD,NULL,NULL,PID,NULL,NULL,NULL,2,2,87,63148335.11
2007,Defense,Other DoD,B,Big Five,PDuns,0,1,1,3,5,32,7901643
2007,Defense,Other DoD,B,Big Five,PID,0,1,1,5,5,3111,1706460737
2007,Defense,Other DoD,L,Large Vendor,Duns,0,1,1,1,1,6,331419
2007,Defense,Other DoD,L,Large Vendor,PDuns,0,0,1,1,1,2,17540
2007,Defense,Other DoD,L,Large Vendor,PDuns,0,1,1,30,64,519,123766021.2
2007,Defense,Other DoD,L,Large Vendor,PDuns,1,1,1,1,2,6,72592
2007,Defense,Other DoD,L,Large Vendor,PID,0,1,1,103,103,33892,4090318269
2007,Defense,Other DoD,L,Large Vendor,PID,1,1,1,1,1,38,5760038.78
2007,Defense,Other DoD,M,Medium Vendor,PDuns,NULL,0,0,7,7,0,0
2007,Defense,Other DoD,M,Medium Vendor,PDuns,NULL,0,1,1,1,0,0
2007,Defense,Other DoD,M,Medium Vendor,PDuns,NULL,1,1,12,12,0,0
2007,Defense,Other DoD,M,Medium Vendor,PDuns,0,0,0,21,21,25,3542296
2007,Defense,Other DoD,M,Medium Vendor,PDuns,0,0,1,49,49,65,403683.3398
2007,Defense,Other DoD,M,Medium Vendor,PDuns,0,1,1,264,274,723,186243700.6
2007,Defense,Other DoD,M,Medium Vendor,PDuns,1,0,0,3,3,7,1081
2007,Defense,Other DoD,M,Medium Vendor,PDuns,1,0,1,15,15,17,122836.1692
2007,Defense,Other DoD,M,Medium Vendor,PDuns,1,1,1,93,94,550,129387437.8
2007,Defense,Other DoD,M,Medium Vendor,PID,0,0,1,1,1,1,14000
2007,Defense,Other DoD,M,Medium Vendor,PID,0,1,1,35,35,189,295531274.4
2007,Defense,Other DoD,N,Sometimes Small Vendor,Duns,0,1,1,4,3,70,24836076.4
2007,Defense,Other DoD,N,Sometimes Small Vendor,PDuns,NULL,0,0,2,2,0,0
2007,Defense,Other DoD,N,Sometimes Small Vendor,PDuns,NULL,1,1,15,15,0,0
2007,Defense,Other DoD,N,Sometimes Small Vendor,PDuns,0,0,0,11,11,16,-67227
2007,Defense,Other DoD,N,Sometimes Small Vendor,PDuns,0,0,1,74,74,124,884601.12
2007,Defense,Other DoD,N,Sometimes Small Vendor,PDuns,0,1,1,1414,1549,7428,673871750
2007,Defense,Other DoD,N,Sometimes Small Vendor,PDuns,1,0,1,2,2,6,22046
2007,Defense,Other DoD,N,Sometimes Small Vendor,PDuns,1,1,1,18,18,141,9555182.329
2007,Defense,Other DoD,N,Sometimes Small Vendor,PID,0,0,1,1,1,13,73252
2007,Defense,Other DoD,N,Sometimes Small Vendor,PID,0,1,1,340,340,6364,1374864127
2007,Defense,Other DoD,S,Always Small Vendor,PDuns,NULL,0,0,3,3,0,0
2007,Defense,Other DoD,S,Always Small Vendor,PDuns,NULL,0,1,4,4,0,0
2007,Defense,Other DoD,S,Always Small Vendor,PDuns,NULL,1,1,7,7,0,0
2007,Defense,Other DoD,S,Always Small Vendor,PDuns,0,0,0,83,84,146,1448023.492
2007,Defense,Other DoD,S,Always Small Vendor,PDuns,0,0,1,295,295,448,2542975.508
2007,Defense,Other DoD,S,Always Small Vendor,PDuns,0,1,1,1478,1485,5228,733587571.6
2007,Defense,Other DoD,S,Always Small Vendor,PDuns,1,0,1,1,1,1,14565
2007,Defense,Other DoD,S,Always Small Vendor,PDuns,1,1,1,7,7,11,192576
2007,Defense,Other DoD,S,Always Small Vendor,PID,0,1,1,25,25,185,50379732.49
2007,Defense,Other DoD,U,Unlabeled Vendor,Duns,1,1,1,3,1,16,842959
2007,Defense,Other DoD,U,Unlabeled Vendor,Name,1,1,1,4,1,16,1351879
2008,Defense,Air Force,NULL,NULL,PID,NULL,NULL,NULL,4,4,39,1988598.275
2008,Defense,Air Force,B,Big Five,PDuns,0,1,1,1,2,13,338368.34
2008,Defense,Air Force,B,Big Five,PID,0,1,1,5,5,19823,30368895660
2008,Defense,Air Force,J,Large: Big 5 JV,PID,0,1,1,2,2,45,96207249.25
2008,Defense,Air Force,L,Large Vendor,PDuns,0,0,1,1,1,2,220651.6406
2008,Defense,Air Force,L,Large Vendor,PDuns,0,1,1,48,144,1042,123817213.6
2008,Defense,Air Force,L,Large Vendor,PDuns,1,0,0,1,1,7,12200
2008,Defense,Air Force,L,Large Vendor,PID,0,1,1,139,139,31508,15550516836
2008,Defense,Air Force,L,Large Vendor,PID,1,1,1,3,3,35,13529835
2008,Defense,Air Force,M,Medium Vendor,PDuns,NULL,0,0,30,30,0,0
2008,Defense,Air Force,M,Medium Vendor,PDuns,NULL,1,1,43,43,0,0
2008,Defense,Air Force,M,Medium Vendor,PDuns,0,0,0,74,75,117,3933004.15
2008,Defense,Air Force,M,Medium Vendor,PDuns,0,0,1,229,231,392,2455173.017
2008,Defense,Air Force,M,Medium Vendor,PDuns,0,1,1,844,940,4119,805652279.3
2008,Defense,Air Force,M,Medium Vendor,PDuns,1,0,0,84,84,160,173237.6689
2008,Defense,Air Force,M,Medium Vendor,PDuns,1,0,1,281,281,541,2617102.582
2008,Defense,Air Force,M,Medium Vendor,PDuns,1,1,1,883,896,4835,670999365.5
2008,Defense,Air Force,M,Medium Vendor,PID,0,0,1,2,2,1,8600
2008,Defense,Air Force,M,Medium Vendor,PID,0,1,1,92,92,1446,450006422.9
2008,Defense,Air Force,M,Medium Vendor,PID,1,1,1,12,12,103,239198371.9
2008,Defense,Air Force,N,Sometimes Small Vendor,Duns,0,1,1,2,2,15941,188339279.6
2008,Defense,Air Force,N,Sometimes Small Vendor,PDuns,NULL,1,1,3,3,0,0
2008,Defense,Air Force,N,Sometimes Small Vendor,PDuns,0,0,0,26,26,50,157664.1227
2008,Defense,Air Force,N,Sometimes Small Vendor,PDuns,0,0,1,258,259,557,2507412.409
2008,Defense,Air Force,N,Sometimes Small Vendor,PDuns,0,1,1,4061,4930,37090,3553598816
2008,Defense,Air Force,N,Sometimes Small Vendor,PDuns,1,0,1,19,19,50,239796.4997
2008,Defense,Air Force,N,Sometimes Small Vendor,PDuns,1,1,1,108,110,1149,66872768.08
2008,Defense,Air Force,N,Sometimes Small Vendor,PID,0,0,1,1,1,2,18723
2008,Defense,Air Force,N,Sometimes Small Vendor,PID,0,1,1,535,535,38075,7009733303
2008,Defense,Air Force,N,Sometimes Small Vendor,PID,1,1,1,1,1,5,71420.3711
2008,Defense,Air Force,S,Always Small Vendor,PDuns,NULL,0,0,40,40,0,0
2008,Defense,Air Force,S,Always Small Vendor,PDuns,NULL,0,1,1,1,0,0
2008,Defense,Air Force,S,Always Small Vendor,PDuns,NULL,1,1,124,124,1,1072
2008,Defense,Air Force,S,Always Small Vendor,PDuns,0,0,0,402,405,578,1017699.257
2008,Defense,Air Force,S,Always Small Vendor,PDuns,0,0,1,1979,1981,3038,46220239.12
2008,Defense,Air Force,S,Always Small Vendor,PDuns,0,1,1,7352,7425,36699,4169783898
2008,Defense,Air Force,S,Always Small Vendor,PDuns,1,0,0,27,27,56,-3694.38
2008,Defense,Air Force,S,Always Small Vendor,PDuns,1,0,1,55,55,106,499640.0995
2008,Defense,Air Force,S,Always Small Vendor,PDuns,1,1,1,102,102,250,4723089.949
2008,Defense,Air Force,S,Always Small Vendor,PID,NULL,1,1,1,1,0,0
2008,Defense,Air Force,S,Always Small Vendor,PID,0,0,0,1,1,5,1757
2008,Defense,Air Force,S,Always Small Vendor,PID,0,0,1,4,4,4,14526.75
2008,Defense,Air Force,S,Always Small Vendor,PID,0,1,1,99,99,1211,274596226.6
2008,Defense,Army,NULL,NULL,PID,NULL,NULL,NULL,9,9,138,82280600.24
2008,Defense,Army,B,Big Five,PDuns,NULL,0,0,1,3,11,512590
2008,Defense,Army,B,Big Five,PDuns,0,1,1,2,3,17,264264.7109
2008,Defense,Army,B,Big Five,PID,0,1,1,5,5,13527,25347739355
2008,Defense,Army,J,Large: Big 5 JV,PID,0,1,1,4,4,493,1201832835
2008,Defense,Army,L,Large Vendor,Duns,0,1,1,1,1,7070,267445241.6
2008,Defense,Army,L,Large Vendor,PDuns,0,0,1,1,2,76,13010900
2008,Defense,Army,L,Large Vendor,PDuns,0,1,1,72,369,3803,795066247.9
2008,Defense,Army,L,Large Vendor,PDuns,1,0,0,1,1,31,189080.4093
2008,Defense,Army,L,Large Vendor,PDuns,1,1,1,3,5,62,66628729.88
2008,Defense,Army,L,Large Vendor,PID,0,1,1,189,189,57367,53394269004
2008,Defense,Army,L,Large Vendor,PID,1,1,1,6,6,564,235533390.1
2008,Defense,Army,M,Medium Vendor,PDuns,NULL,0,0,43,43,0,0
2008,Defense,Army,M,Medium Vendor,PDuns,NULL,0,1,4,4,0,0
2008,Defense,Army,M,Medium Vendor,PDuns,NULL,1,1,143,143,0,0
2008,Defense,Army,M,Medium Vendor,PDuns,0,0,0,287,287,493,535005.7508
2008,Defense,Army,M,Medium Vendor,PDuns,0,0,1,913,916,1495,12297784.05
2008,Defense,Army,M,Medium Vendor,PDuns,0,1,1,2645,2868,16761,5581886022
2008,Defense,Army,M,Medium Vendor,PDuns,1,0,0,302,308,574,670388.4572
2008,Defense,Army,M,Medium Vendor,PDuns,1,0,1,553,553,1311,4956290.194
2008,Defense,Army,M,Medium Vendor,PDuns,1,1,1,1871,1891,14627,2169636873
2008,Defense,Army,M,Medium Vendor,PID,0,0,0,4,4,5,1504857
2008,Defense,Army,M,Medium Vendor,PID,0,0,1,4,4,7,18982.5
2008,Defense,Army,M,Medium Vendor,PID,0,1,1,182,182,5813,19791659107
2008,Defense,Army,M,Medium Vendor,PID,1,1,1,22,22,603,974658481.6
2008,Defense,Army,N,Sometimes Small Vendor,Duns,0,1,1,5,4,60636,9000027454
2008,Defense,Army,N,Sometimes Small Vendor,PDuns,NULL,0,1,1,1,0,0
2008,Defense,Army,N,Sometimes Small Vendor,PDuns,NULL,1,1,8,9,0,0
2008,Defense,Army,N,Sometimes Small Vendor,PDuns,0,0,0,96,97,329,288638.0898
2008,Defense,Army,N,Sometimes Small Vendor,PDuns,0,0,1,837,855,2115,9112318.66
2008,Defense,Army,N,Sometimes Small Vendor,PDuns,0,1,1,7801,10266,112493,12899060068
2008,Defense,Army,N,Sometimes Small Vendor,PDuns,1,0,0,9,9,52,49960.0099
2008,Defense,Army,N,Sometimes Small Vendor,PDuns,1,0,1,28,28,159,555793.2306
2008,Defense,Army,N,Sometimes Small Vendor,PDuns,1,1,1,256,261,4035,546193545.7
2008,Defense,Army,N,Sometimes Small Vendor,PID,0,0,0,1,1,2,1492
2008,Defense,Army,N,Sometimes Small Vendor,PID,0,0,1,6,6,21,-9775.2461
2008,Defense,Army,N,Sometimes Small Vendor,PID,0,1,1,768,768,69793,20965702537
2008,Defense,Army,N,Sometimes Small Vendor,PID,1,1,1,3,3,176,152156806.2
2008,Defense,Army,S,Always Small Vendor,PDuns,NULL,0,0,140,140,0,0
2008,Defense,Army,S,Always Small Vendor,PDuns,NULL,0,1,23,23,0,0
2008,Defense,Army,S,Always Small Vendor,PDuns,NULL,1,1,389,390,0,0
2008,Defense,Army,S,Always Small Vendor,PDuns,0,0,0,1891,1897,3216,23315470.84
2008,Defense,Army,S,Always Small Vendor,PDuns,0,0,1,7285,7297,13079,69830609.18
2008,Defense,Army,S,Always Small Vendor,PDuns,0,1,1,18818,19013,104453,12205708349
2008,Defense,Army,S,Always Small Vendor,PDuns,1,0,0,37,37,53,38710.6199
2008,Defense,Army,S,Always Small Vendor,PDuns,1,0,1,75,75,149,716140.4704
2008,Defense,Army,S,Always Small Vendor,PDuns,1,1,1,156,156,388,11409538.74
2008,Defense,Army,S,Always Small Vendor,PID,NULL,0,0,1,1,0,0
2008,Defense,Army,S,Always Small Vendor,PID,0,0,0,1,1,1,3918
2008,Defense,Army,S,Always Small Vendor,PID,0,0,1,11,11,19,141515.4598
2008,Defense,Army,S,Always Small Vendor,PID,0,1,1,161,161,2624,844143681.1
2008,Defense,Army,S,Always Small Vendor,PID,1,1,1,1,1,1,-2565
2008,Defense,Army,U,Unlabeled Vendor,Duns,1,0,1,1,1,1,16927
2008,Defense,DLA,NULL,NULL,PID,NULL,NULL,NULL,5,5,118,4171641
2008,Defense,DLA,B,Big Five,PDuns,0,1,1,2,3,62,2247112
2008,Defense,DLA,B,Big Five,PID,0,1,1,5,5,16422,749615420.7
2008,Defense,DLA,J,Large: Big 5 JV,PID,0,1,1,1,1,3,123066
2008,Defense,DLA,L,Large Vendor,PDuns,0,1,1,33,94,2481,250701066.4
