fiscal_year	Customer	SubCustomer	PlatformPortfolio	EntitySizeCode	EntitySizeText	EntityCategory	AnyEntityUSplaceOfPerformance	IsEntityAbove1990constantReportingThreshold	IsEntityAbove2016constantReportingThreshold	EntityCount	AllContractorCount	SumOfNumberOfActions	SumOfObligatedAmount
2016	Defense	Air Force	Facilities and Construction	M	Medium Vendor	PDuns	1	0	1	80	80	169	1466421.7582
2016	Defense	Air Force	Facilities and Construction	N	Sometimes Small Vendor	PID	0	1	1	143	143	1673	161946215.6979
2016	Defense	Air Force	Facilities and Construction	S	Always Small Vendor	PDuns	0	0	1	750	750	1147	11912463.9987
2016	Defense	Air Force	Land Vehicles	M	Medium Vendor	PDuns	1	0	1	15	15	23	299167.6460
2016	Defense	Air Force	Land Vehicles	U	Unlabeled Vendor	Name	1	1	1	1	1	2	41146.6700
2016	Defense	Air Force	Ordnance and Missiles	M	Medium Vendor	PDuns	1	1	1	9	9	12	241828.3506
2016	Defense	Air Force	Ordnance and Missiles	N	Sometimes Small Vendor	PDuns	0	1	1	147	174	545	130670327.3165
2016	Defense	Air Force	Ordnance and Missiles	S	Always Small Vendor	PDuns	0	0	1	28	28	40	385156.5698
2016	Defense	Air Force	Other Products	L	Large Vendor	PID	0	1	1	26	26	156	28759366.8528
2016	Defense	Air Force	Other R&D and Knowledge Based	M	Medium Vendor	PDuns	0	0	0	2	2	4	375.0000
2016	Defense	Air Force	Other R&D and Knowledge Based	S	Always Small Vendor	PDuns	NULL	0	1	5	5	0	0.0000
2016	Defense	Air Force	Other R&D and Knowledge Based	S	Always Small Vendor	PDuns	0	0	0	6	6	8	-76061.8105
2016	Defense	Air Force	Other R&D and Knowledge Based	S	Always Small Vendor	PDuns	1	1	1	7	7	11	1272581.4062
2016	Defense	Air Force	Other Services	N	Sometimes Small Vendor	PDuns	NULL	0	0	1	1	0	0.0000
2016	Defense	Air Force	Other Services	N	Sometimes Small Vendor	PDuns	0	1	1	360	491	2182	199149546.5646
2016	Defense	Air Force	Other Services	N	Sometimes Small Vendor	PDuns	1	1	1	10	10	109	875871.3249
2016	Defense	Air Force	Other Services	S	Always Small Vendor	PDuns	NULL	0	1	7	7	0	0.0000
2016	Defense	Air Force	Other Services	S	Always Small Vendor	PDuns	1	0	1	5	5	10	67203.8403
2016	Defense	Air Force	Ships & Submarines	M	Medium Vendor	PDuns	0	1	1	1	1	6	84569.6406
2016	Defense	Air Force	Ships & Submarines	M	Medium Vendor	PDuns	1	1	1	8	8	16	1170302.0936
2016	Defense	Air Force	Space Systems	NULL	NULL	PID	NULL	NULL	NULL	3	3	80	25172277.0000
2016	Defense	Air Force	Space Systems	B	Big Five	PID	0	1	1	5	5	664	2429419710.9166
2016	Defense	Air Force	Space Systems	N	Sometimes Small Vendor	PDuns	1	1	1	1	1	1	92352.2109
2016	Defense	Air Force	Space Systems	S	Always Small Vendor	PID	0	1	1	4	4	8	2062430.0000
2016	Defense	Army	Aircraft	M	Medium Vendor	PDuns	1	1	1	12	12	26	13380652.4288
2016	Defense	Army	Aircraft	M	Medium Vendor	PID	0	1	1	11	11	306	495272732.5145
2016	Defense	Army	Aircraft	N	Sometimes Small Vendor	PDuns	0	0	1	9	9	26	157208.8713
2016	Defense	Army	Aircraft	S	Always Small Vendor	PDuns	0	1	1	237	237	720	154593595.7812
2016	Defense	Army	Electronics, Comms, & Sensors	M	Medium Vendor	PDuns	NULL	0	1	1	1	0	0.0000
2016	Defense	Army	Electronics, Comms, & Sensors	M	Medium Vendor	PDuns	1	0	1	50	50	70	349844.4696
2016	Defense	Army	Electronics, Comms, & Sensors	N	Sometimes Small Vendor	PDuns	0	1	1	1510	1891	10161	1724661943.8417
2016	Defense	Army	Electronics, Comms, & Sensors	N	Sometimes Small Vendor	PID	0	1	1	166	166	5306	1438653615.0041
2016	Defense	Army	Electronics, Comms, & Sensors	S	Always Small Vendor	PDuns	0	1	1	1685	1690	4778	956052301.5644
2016	Defense	Army	Electronics, Comms, & Sensors	S	Always Small Vendor	PDuns	1	0	1	2	2	4	40813.5996
2016	Defense	Army	Facilities and Construction	B	Big Five	PID	0	1	1	5	5	474	124214122.1258
2016	Defense	Army	Facilities and Construction	M	Medium Vendor	PDuns	0	0	1	308	308	458	3496311.6605
2016	Defense	Army	Facilities and Construction	N	Sometimes Small Vendor	PDuns	0	1	1	2383	3772	27648	4268745882.2012
2016	Defense	Army	Facilities and Construction	S	Always Small Vendor	PDuns	NULL	0	1	9	9	0	0.0000
2016	Defense	Army	Facilities and Construction	S	Always Small Vendor	PDuns	0	0	0	144	144	240	-584881.5143
2016	Defense	Army	Facilities and Construction	S	Always Small Vendor	PDuns	0	1	1	6034	6090	36240	5466204297.0797
2016	Defense	Army	Land Vehicles	M	Medium Vendor	PDuns	1	0	1	20	20	80	812171.4143
2016	Defense	Army	Land Vehicles	U	Unlabeled Vendor	Duns	1	1	1	1	1	3	-6783.9805
2016	Defense	Army	Missile Defense	S	Always Small Vendor	PDuns	0	1	1	25	25	227	28737004.3010
2016	Defense	Army	Ordnance and Missiles	M	Medium Vendor	PDuns	0	0	1	3	3	6	22375.3105
2016	Defense	Army	Ordnance and Missiles	M	Medium Vendor	PDuns	1	1	1	23	23	38	13135396.2101
2016	Defense	Army	Other Products	M	Medium Vendor	PDuns	1	0	0	4	4	5	2644.3600
2016	Defense	Army	Other Products	N	Sometimes Small Vendor	PID	0	1	1	77	77	533	157096134.0408
2016	Defense	Army	Other Products	S	Always Small Vendor	PDuns	NULL	0	1	22	22	0	0.0000
2016	Defense	Army	Other Products	S	Always Small Vendor	PDuns	0	0	0	61	61	85	102495.8395
2016	Defense	Army	Other Products	S	Always Small Vendor	PDuns	1	0	1	3	3	3	19974.2000
2016	Defense	Army	Other R&D and Knowledge Based	M	Medium Vendor	PDuns	NULL	0	0	5	5	0	0.0000
2016	Defense	Army	Other R&D and Knowledge Based	M	Medium Vendor	PDuns	0	0	1	176	176	237	2281454.5320
2016	Defense	Army	Other R&D and Knowledge Based	M	Medium Vendor	PDuns	1	1	1	155	156	1621	78833945.9443
2016	Defense	Army	Other R&D and Knowledge Based	M	Medium Vendor	PID	0	1	1	96	96	1489	530327442.6162
2016	Defense	Army	Other R&D and Knowledge Based	S	Always Small Vendor	PDuns	NULL	1	1	28	27	0	0.0000
2016	Defense	Army	Other Services	M	Medium Vendor	PDuns	1	0	1	99	99	1484	1143531.5840
2016	Defense	Army	Other Services	N	Sometimes Small Vendor	PDuns	0	0	0	1	1	1	2730.0000
2016	Defense	Army	Other Services	S	Always Small Vendor	PDuns	0	0	0	64	64	141	154797.9204
2016	Defense	Army	Other Services	S	Always Small Vendor	PID	0	1	1	1	1	6	282068.5624
2016	Defense	Army	Ships & Submarines	B	Big Five	PID	0	1	1	2	2	3	1981011.1562
2016	Defense	Army	Ships & Submarines	S	Always Small Vendor	PDuns	NULL	1	1	4	4	0	0.0000
2016	Defense	DLA	Aircraft	J	Large: Big 5 JV	PID	0	1	1	2	2	3281	60622296.1779
2016	Defense	DLA	Aircraft	N	Sometimes Small Vendor	PDuns	0	0	1	176	179	4077	8736277.0587
2016	Defense	DLA	Aircraft	S	Always Small Vendor	PDuns	0	0	1	866	869	5923	15544850.7282
2016	Defense	DLA	Electronics, Comms, & Sensors	M	Medium Vendor	PDuns	0	0	1	22	22	110	508584.4996
2016	Defense	DLA	Electronics, Comms, & Sensors	M	Medium Vendor	PDuns	1	1	1	19	19	192	10342983.0309
2016	Defense	DLA	Electronics, Comms, & Sensors	N	Sometimes Small Vendor	PDuns	0	1	1	1100	1511	48604	644036864.3432
2016	Defense	DLA	Electronics, Comms, & Sensors	S	Always Small Vendor	PID	0	1	1	3	3	4	110050.6699
2016	Defense	DLA	Facilities and Construction	NULL	NULL	PID	NULL	NULL	NULL	6	6	28	263267.8991
2016	Defense	DLA	Facilities and Construction	L	Large Vendor	PID	0	1	1	56	56	67706	549476195.2169
2016	Defense	DLA	Facilities and Construction	M	Medium Vendor	PDuns	1	0	0	6	6	14	20391.7699
2016	Defense	DLA	Facilities and Construction	S	Always Small Vendor	PID	0	0	1	1	1	2	12314.1201
2016	Defense	DLA	Land Vehicles	M	Medium Vendor	PID	0	1	1	9	9	863	73176016.4444
2016	Defense	DLA	Land Vehicles	M	Medium Vendor	PID	1	1	1	2	2	10	3512450.0266
2016	Defense	DLA	Land Vehicles	N	Sometimes Small Vendor	PDuns	0	0	0	5	5	18	3946.1099
2016	Defense	DLA	Land Vehicles	N	Sometimes Small Vendor	PDuns	1	0	1	3	3	10	2975.1301
2016	Defense	DLA	Missile Defense	N	Sometimes Small Vendor	PDuns	0	0	1	1	1	2	0.0000
2016	Defense	DLA	Ordnance and Missiles	M	Medium Vendor	PID	0	1	1	5	5	15	435063.9071
2016	Defense	DLA	Other Products	B	Big Five	PID	0	1	1	5	5	10713	75782293.6677
2016	Defense	DLA	Other Products	M	Medium Vendor	PDuns	NULL	0	1	2	2	0	0.0000
2016	Defense	DLA	Other Products	M	Medium Vendor	PDuns	0	0	1	50	51	13406	12164586.1592
2016	Defense	DLA	Other Products	S	Always Small Vendor	PDuns	1	0	1	4	4	18	-8940.8500
2016	Defense	DLA	Other Products	S	Always Small Vendor	PID	0	0	1	2	2	3	11244.8000
2016	Defense	DLA	Other R&D and Knowledge Based	M	Medium Vendor	PDuns	0	0	0	1	1	1	1950.0000
2016	Defense	DLA	Other Services	M	Medium Vendor	PDuns	0	0	1	4	4	6	16977.2002
2016	Defense	DLA	Ships & Submarines	J	Large: Big 5 JV	PID	0	1	1	2	2	21	131167.0905
2016	Defense	DLA	Ships & Submarines	M	Medium Vendor	PDuns	1	0	1	13	13	23	154710.3717
2016	Defense	DLA	Ships & Submarines	N	Sometimes Small Vendor	PID	0	0	1	1	1	3	5741.1100
2016	Defense	MDA	Missile Defense	N	Sometimes Small Vendor	PDuns	0	1	1	93	106	631	191806971.3617
2016	Defense	MilitaryHealth	Electronics, Comms, & Sensors	B	Big Five	PID	0	1	1	2	2	10	22731127.6875
2016	Defense	MilitaryHealth	Electronics, Comms, & Sensors	S	Always Small Vendor	PDuns	0	0	1	7	7	7	39628.2298
2016	Defense	MilitaryHealth	Electronics, Comms, & Sensors	S	Always Small Vendor	PID	0	1	1	2	2	6	2258756.9688
2016	Defense	MilitaryHealth	Other Products	M	Medium Vendor	PDuns	0	1	1	19	19	47	2463383.8144
2016	Defense	MilitaryHealth	Other Products	N	Sometimes Small Vendor	PDuns	0	0	1	9	9	12	95016.6416
2016	Defense	MilitaryHealth	Other Products	S	Always Small Vendor	PDuns	NULL	1	1	2	2	0	0.0000
2016	Defense	MilitaryHealth	Other Products	S	Always Small Vendor	PDuns	0	0	1	41	41	55	556370.3004
2016	Defense	MilitaryHealth	Other Services	L	Large Vendor	PID	0	1	1	13	13	689	10560713667.1744
2016	Defense	MilitaryHealth	Other Services	N	Sometimes Small Vendor	PID	0	1	1	7	7	51	14910558.0786
2016	Defense	MilitaryHealth	Other Services	S	Always Small Vendor	PDuns	0	1	1	68	68	251	75395902.4376
2016	Defense	Navy	Aircraft	NULL	NULL	PID	NULL	NULL	NULL	8	8	143	122789605.2304
2016	Defense	Navy	Aircraft	M	Medium Vendor	PDuns	0	0	0	3	3	3	1661.1000
2016	Defense	Navy	Aircraft	N	Sometimes Small Vendor	PDuns	1	0	1	1	1	1	-666.6700
2016	Defense	Navy	Aircraft	N	Sometimes Small Vendor	PID	0	1	1	55	55	652	97989330.6516
2016	Defense	Navy	Aircraft	S	Always Small Vendor	PDuns	0	1	1	338	338	1296	247744977.9739
2016	Defense	Navy	Aircraft	S	Always Small Vendor	PID	0	0	1	1	1	1	2972.1001
2016	Defense	Navy	Electronics, Comms, & Sensors	M	Medium Vendor	PDuns	1	0	1	88	88	182	1328176.4136
2016	Defense	Navy	Electronics, Comms, & Sensors	S	Always Small Vendor	PDuns	0	0	0	75	75	104	-134522.8798
2016	Defense	Navy	Electronics, Comms, & Sensors	S	Always Small Vendor	PDuns	0	1	1	1905	1913	6279	1034227713.6561
2016	Defense	Navy	Electronics, Comms, & Sensors	S	Always Small Vendor	PID	0	0	1	3	3	3	31017.2500
2016	Defense	Navy	Facilities and Construction	NULL	NULL	PID	NULL	NULL	NULL	14	14	243	42890946.8414
2016	Defense	Navy	Facilities and Construction	N	Sometimes Small Vendor	Duns	0	1	1	2	2	206	6714534.3130
2016	Defense	Navy	Facilities and Construction	S	Always Small Vendor	PDuns	0	0	0	80	80	102	27320.4001
2016	Defense	Navy	Facilities and Construction	S	Always Small Vendor	PDuns	0	1	1	2554	2588	15032	2864667231.7212
2016	Defense	Navy	Facilities and Construction	S	Always Small Vendor	PID	0	0	1	4	4	7	10778.5400
2016	Defense	Navy	Land Vehicles	M	Medium Vendor	PDuns	0	0	1	8	8	11	57067.3400
2016	Defense	Navy	Land Vehicles	N	Sometimes Small Vendor	PID	0	1	1	26	26	107	6471482.0937
2016	Defense	Navy	Land Vehicles	S	Always Small Vendor	PID	0	0	1	1	1	1	0.0000
2016	Defense	Navy	Ordnance and Missiles	NULL	NULL	PID	NULL	NULL	NULL	9	9	219	232836448.0812
2016	Defense	Navy	Ordnance and Missiles	M	Medium Vendor	PID	0	1	1	11	11	114	326161934.3167
2016	Defense	Navy	Ordnance and Missiles	N	Sometimes Small Vendor	PDuns	0	1	1	255	300	1770	198287599.7034
2016	Defense	Navy	Ordnance and Missiles	S	Always Small Vendor	PDuns	NULL	1	1	1	1	0	0.0000
2016	Defense	Navy	Ordnance and Missiles	S	Always Small Vendor	PID	0	1	1	1	1	9	4319884.0469
2016	Defense	Navy	Other Products	M	Medium Vendor	PDuns	0	0	1	41	42	85	845913.0091
2016	Defense	Navy	Other Products	M	Medium Vendor	PID	0	0	0	1	1	1	-4769.6499
2016	Defense	Navy	Other Products	M	Medium Vendor	PID	0	1	1	11	11	34	15813190.4280
2016	Defense	Navy	Other Products	N	Sometimes Small Vendor	PDuns	0	1	1	962	1236	7935	259529632.6155
2016	Defense	Navy	Other Products	S	Always Small Vendor	PDuns	0	0	1	564	565	971	7270198.1490
2016	Defense	Navy	Other R&D and Knowledge Based	M	Medium Vendor	PDuns	NULL	1	1	4	4	0	0.0000
2016	Defense	Navy	Other R&D and Knowledge Based	N	Sometimes Small Vendor	Duns	0	1	1	2	2	62	624730.2616
2016	Defense	Navy	Other R&D and Knowledge Based	N	Sometimes Small Vendor	PDuns	1	0	0	1	1	1	1038.7900
2016	Defense	Navy	Other R&D and Knowledge Based	S	Always Small Vendor	PID	NULL	1	1	2	2	0	0.0000
2016	Defense	Navy	Other R&D and Knowledge Based	S	Always Small Vendor	PID	0	1	1	29	29	137	45054969.9206
2016	Defense	Navy	Other Services	M	Medium Vendor	PDuns	0	0	0	6	6	24	25015.3501
2016	Defense	Navy	Other Services	M	Medium Vendor	PDuns	1	0	1	102	101	288	2049903.4061
2016	Defense	Navy	Other Services	N	Sometimes Small Vendor	PDuns	0	0	1	43	43	114	580972.2504
2016	Defense	Navy	Ships & Submarines	S	Always Small Vendor	PDuns	0	0	1	396	398	1422	7238850.5289
2016	Defense	Navy	Space Systems	N	Sometimes Small Vendor	PDuns	0	0	1	1	1	1	-125.0000
2016	Defense	Navy	Space Systems	S	Always Small Vendor	PID	0	1	1	6	6	16	2291427.0000
2016	Defense	Other DoD	Aircraft	M	Medium Vendor	PDuns	NULL	0	0	1	1	0	0.0000
2016	Defense	Other DoD	Aircraft	N	Sometimes Small Vendor	PDuns	0	1	1	177	253	1299	-24271809.5359
2016	Defense	Other DoD	Electronics, Comms, & Sensors	NULL	NULL	PID	NULL	NULL	NULL	12	12	564	133511833.8746
2016	Defense	Other DoD	Electronics, Comms, & Sensors	L	Large Vendor	PID	1	1	1	1	1	1	39313.0586
2016	Defense	Other DoD	Electronics, Comms, & Sensors	M	Medium Vendor	PDuns	NULL	1	1	2	2	0	0.0000
2016	Defense	Other DoD	Electronics, Comms, & Sensors	M	Medium Vendor	PID	1	1	1	1	1	61	4677300.3094
2016	Defense	Other DoD	Electronics, Comms, & Sensors	N	Sometimes Small Vendor	PDuns	1	1	1	1	1	5	-590.0000
2016	Defense	Other DoD	Electronics, Comms, & Sensors	S	Always Small Vendor	PDuns	0	0	1	110	110	155	1404782.0004
2016	Defense	Other DoD	Facilities and Construction	B	Big Five	PID	0	1	1	4	4	25	-875942.9183
2016	Defense	Other DoD	Facilities and Construction	M	Medium Vendor	PDuns	1	0	1	4	4	4	10971.6299
2016	Defense	Other DoD	Facilities and Construction	N	Sometimes Small Vendor	PDuns	1	1	1	2	2	32	7784232.8683
2016	Defense	Other DoD	Land Vehicles	M	Medium Vendor	PDuns	0	1	1	1	1	1	-125205.6406
2016	Defense	Other DoD	Land Vehicles	N	Sometimes Small Vendor	PDuns	0	0	1	3	3	5	23975.0002
2016	Defense	Other DoD	Land Vehicles	S	Always Small Vendor	PDuns	NULL	1	1	2	2	0	0.0000
2016	Defense	Other DoD	Missile Defense	NULL	NULL	PID	NULL	NULL	NULL	2	2	19	-256123.7325
2016	Defense	Other DoD	Missile Defense	S	Always Small Vendor	PDuns	0	1	1	29	29	64	-147085.3786
2016	Defense	Other DoD	Ordnance and Missiles	B	Big Five	PID	0	1	1	5	5	251	-20619414.2706
2016	Defense	Other DoD	Ordnance and Missiles	L	Large Vendor	PID	0	1	1	16	16	124	-2891586.1004
2016	Defense	Other DoD	Ordnance and Missiles	N	Sometimes Small Vendor	PDuns	0	1	1	65	73	204	38077425.3886
2016	Defense	Other DoD	Ordnance and Missiles	S	Always Small Vendor	PDuns	1	1	1	1	1	3	591195.0000
2016	Defense	Other DoD	Other Products	M	Medium Vendor	PID	0	1	1	4	4	15	154271.1499
2016	Defense	Other DoD	Other R&D and Knowledge Based	M	Medium Vendor	PDuns	NULL	1	1	4	4	0	0.0000
2016	Defense	Other DoD	Other R&D and Knowledge Based	S	Always Small Vendor	PDuns	NULL	0	0	3	3	0	0.0000
2016	Defense	Other DoD	Other R&D and Knowledge Based	S	Always Small Vendor	PDuns	1	1	1	4	4	15	1207363.4246
2016	Defense	Other DoD	Other R&D and Knowledge Based	S	Always Small Vendor	PID	0	0	1	1	1	1	-2501.0000
2016	Defense	Other DoD	Other Services	M	Medium Vendor	PID	0	1	1	16	16	2610	28895353.4580
2016	Defense	Other DoD	Other Services	N	Sometimes Small Vendor	PDuns	1	1	1	6	6	9	2960020.6538
2016	Defense	Other DoD	Other Services	N	Sometimes Small Vendor	PID	1	1	1	1	1	1	-309629.8125
2016	Defense	Other DoD	Ships & Submarines	N	Sometimes Small Vendor	PDuns	0	1	1	109	123	1396	3086129.8555
2016	Defense	Other DoD	Ships & Submarines	N	Sometimes Small Vendor	PID	0	1	1	25	25	438	80000917.5796
2016	Defense	Other DoD	Ships & Submarines	S	Always Small Vendor	PDuns	NULL	1	1	1	1	0	0.0000
2017	Defense	Air Force	Aircraft	M	Medium Vendor	PDuns	0	0	1	4	4	5	40354.0100
2017	Defense	Air Force	Aircraft	M	Medium Vendor	PDuns	1	0	1	1	1	1	22611.3301
2017	Defense	Air Force	Aircraft	N	Sometimes Small Vendor	PDuns	0	1	1	295	430	6934	14391175416.6208
2017	Defense	Air Force	Electronics, Comms, & Sensors	N	Sometimes Small Vendor	PDuns	1	1	1	14	14	57	1503780.0026
2017	Defense	Air Force	Land Vehicles	S	Always Small Vendor	PDuns	0	0	0	7	7	8	-36180.1001
2017	Defense	Air Force	Land Vehicles	S	Always Small Vendor	PDuns	0	1	1	132	132	346	20967596.2660
2017	Defense	Air Force	Ordnance and Missiles	S	Always Small Vendor	PDuns	0	0	1	20	20	32	236793.1297
2017	Defense	Air Force	Other Products	M	Medium Vendor	PDuns	0	0	1	7	7	11	154573.4609
2017	Defense	Air Force	Other Products	S	Always Small Vendor	PDuns	0	0	0	2	2	2	-13703.6499
2017	Defense	Air Force	Other Products	S	Always Small Vendor	PDuns	1	0	1	1	1	2	7080.0000
2017	Defense	Air Force	Other R&D and Knowledge Based	M	Medium Vendor	PDuns	NULL	1	1	3	3	0	0.0000
2017	Defense	Air Force	Other R&D and Knowledge Based	M	Medium Vendor	PDuns	0	0	1	25	25	37	273391.0918
2017	Defense	Air Force	Other R&D and Knowledge Based	S	Always Small Vendor	PDuns	1	1	1	11	11	23	975599.7773
2017	Defense	Air Force	Other Services	N	Sometimes Small Vendor	PDuns	0	1	1	252	281	2323	845653754.0572
2017	Defense	Air Force	Other Services	N	Sometimes Small Vendor	PDuns	1	0	1	2	2	5	19599.5293
2017	Defense	Air Force	Ships & Submarines	N	Sometimes Small Vendor	PDuns	1	1	1	2	2	2	41897.4394
2017	Defense	Air Force	Ships & Submarines	S	Always Small Vendor	PDuns	1	1	1	1	1	3	20007.8599
2017	Defense	Army	Aircraft	S	Always Small Vendor	PDuns	0	0	0	8	8	8	-147757.0498
2017	Defense	Army	Electronics, Comms, & Sensors	M	Medium Vendor	PDuns	0	0	1	37	37	54	190881.4001
2017	Defense	Army	Electronics, Comms, & Sensors	S	Always Small Vendor	PDuns	0	0	1	415	415	571	4915620.9180
2017	Defense	Army	Facilities and Construction	M	Medium Vendor	PDuns	1	1	1	631	633	9349	714034465.9204
2017	Defense	Army	Facilities and Construction	S	Always Small Vendor	PDuns	NULL	1	1	156	156	0	0.0000
2017	Defense	Army	Missile Defense	M	Medium Vendor	PDuns	0	1	1	6	7	37	3220177.0891
2017	Defense	Army	Missile Defense	M	Medium Vendor	PDuns	1	1	1	2	2	9	-8264340.5000
2017	Defense	Army	Ordnance and Missiles	N	Sometimes Small Vendor	PDuns	1	1	1	1	1	1	0.0000
2017	Defense	Army	Other Products	M	Medium Vendor	PDuns	0	0	1	33	33	49	244307.3997
2017	Defense	Army	Other Products	S	Always Small Vendor	PDuns	NULL	1	1	19	19	0	0.0000
2017	Defense	Army	Other R&D and Knowledge Based	M	Medium Vendor	PDuns	NULL	1	1	7	7	0	0.0000
2017	Defense	Army	Other R&D and Knowledge Based	N	Sometimes Small Vendor	PDuns	0	0	0	2	2	2	-18000.0000
2017	Defense	Army	Other R&D and Knowledge Based	N	Sometimes Small Vendor	PDuns	1	0	1	1	1	1	4030.0000
2017	Defense	Army	Other R&D and Knowledge Based	S	Always Small Vendor	PDuns	0	0	1	420	420	682	4919666.6140
2017	Defense	Army	Other Services	NULL	NULL	PDuns	NULL	NULL	NULL	0	471	3135	1300764520.5984
2017	Defense	Army	Other Services	M	Medium Vendor	PDuns	0	0	0	3	3	3	1604.9900
2017	Defense	Army	Other Services	M	Medium Vendor	PDuns	1	0	0	3	3	3	-8470.0899
2017	Defense	Army	Other Services	S	Always Small Vendor	PDuns	NULL	0	0	10	10	0	0.0000
2017	Defense	Army	Other Services	S	Always Small Vendor	PDuns	0	0	1	511	511	866	5204065.2345
2017	Defense	Army	Other Services	S	Always Small Vendor	PDuns	1	1	1	9	9	17	1119069.5400
2017	Defense	Army	Ships & Submarines	N	Sometimes Small Vendor	PDuns	0	0	1	2	2	3	33904.5498
2017	Defense	Army	Ships & Submarines	S	Always Small Vendor	PDuns	0	1	1	120	120	314	16206812.2714
2017	Defense	Army	Space Systems	NULL	NULL	PDuns	NULL	NULL	NULL	0	14	94	150032882.7002
2017	Defense	DLA	Aircraft	N	Sometimes Small Vendor	PDuns	0	0	0	15	15	44	-43037.3803
2017	Defense	DLA	Electronics, Comms, & Sensors	M	Medium Vendor	PDuns	1	1	1	11	11	62	1971190.6497
2017	Defense	DLA	Electronics, Comms, & Sensors	N	Sometimes Small Vendor	PDuns	0	1	1	855	1027	45319	749285055.8457
2017	Defense	DLA	Electronics, Comms, & Sensors	S	Always Small Vendor	PDuns	1	1	1	2	2	4	277840.0000
2017	Defense	DLA	Facilities and Construction	NULL	NULL	PID	NULL	NULL	NULL	1	1	61	2176559.5312
2017	Defense	DLA	Facilities and Construction	M	Medium Vendor	PDuns	0	0	1	17	17	24	159371.4191
2017	Defense	DLA	Facilities and Construction	N	Sometimes Small Vendor	PDuns	0	0	0	3	3	24	15444.0000
2017	Defense	DLA	Facilities and Construction	N	Sometimes Small Vendor	PDuns	0	1	1	773	851	194288	1021377000.9495
2017	Defense	DLA	Facilities and Construction	S	Always Small Vendor	PDuns	0	0	1	470	471	10328	16163753.4375
2017	Defense	DLA	Land Vehicles	NULL	NULL	PID	NULL	NULL	NULL	2	2	257	2202364.0891
2017	Defense	DLA	Land Vehicles	M	Medium Vendor	PDuns	1	0	0	6	6	10	-21257.8000
2017	Defense	DLA	Land Vehicles	N	Sometimes Small Vendor	PDuns	1	0	1	3	3	34	269980.8412
2017	Defense	DLA	Missile Defense	S	Always Small Vendor	PDuns	0	1	1	9	9	37	777589.4004
2017	Defense	DLA	Ordnance and Missiles	NULL	NULL	PDuns	NULL	NULL	NULL	0	87	1083	56757075.0680
2017	Defense	DLA	Other Products	NULL	NULL	PID	NULL	NULL	NULL	4	4	381	28375164.4871
2017	Defense	DLA	Other Products	N	Sometimes Small Vendor	PDuns	NULL	1	1	1	1	0	0.0000
2017	Defense	DLA	Other Products	N	Sometimes Small Vendor	PDuns	0	0	0	20	20	173	90942.3503
2017	Defense	DLA	Other Products	S	Always Small Vendor	PDuns	1	1	1	3	3	3	360575.0000
2017	Defense	DLA	Other R&D and Knowledge Based	M	Medium Vendor	PDuns	0	0	1	4	4	5	28484.7998
2017	Defense	DLA	Other Services	M	Medium Vendor	PDuns	1	1	1	12	12	69	3562776.7057
2017	Defense	DLA	Other Services	N	Sometimes Small Vendor	PDuns	0	1	1	32	33	142	5529713.9786
2017	Defense	DLA	Other Services	S	Always Small Vendor	PDuns	0	0	0	6	6	9	5960.6301
2017	Defense	DLA	Ships & Submarines	M	Medium Vendor	PDuns	1	0	0	2	2	4	7938.7500
2017	Defense	DLA	Ships & Submarines	N	Sometimes Small Vendor	PDuns	0	0	0	4	4	11	-141943.2601
2017	Defense	DLA	Ships & Submarines	N	Sometimes Small Vendor	PDuns	0	1	1	847	1013	21326	656596354.0528
2017	Defense	DLA	Ships & Submarines	S	Always Small Vendor	PDuns	1	0	0	1	1	1	1380.0000
