fiscal_year,Customer,SubCustomer,PlatformPortfolio,EntitySizeCode,EntitySizeText,EntityCategory,AnyEntityUSplaceOfPerformance,IsEntityAbove1990constantReportingThreshold,IsEntityAbove2016constantReportingThreshold,EntityCount,AllContractorCount,SumOfNumberOfActions,SumOfObligatedAmount
2005,Defense,DLA,NULL,S,Always Small Vendor,PDuns,0,0,0,1,1,1,2350
2005,Defense,DLA,Aircraft and Drones,L,Large Vendor,PDuns,0,1,1,13,39,622,39270051
2005,Defense,DLA,Aircraft and Drones,M,Medium Vendor,PDuns,1,1,1,25,26,156,11904685
2005,Defense,DLA,Aircraft and Drones,N,Sometimes Small Vendor,PID,0,1,1,84,84,4501,148917191
2005,Defense,DLA,Electronics and Communications,S,Always Small Vendor,PID,0,1,1,10,10,125,3506974
2005,Defense,DLA,Facilities and Construction,M,Medium Vendor,PDuns,0,1,1,86,91,6122,232870926.7
2005,Defense,DLA,Facilities and Construction,N,Sometimes Small Vendor,PDuns,0,1,1,797,878,14737,631447535.5
2005,Defense,DLA,Land Vehicles,L,Large Vendor,PDuns,0,0,1,1,1,5,20160
2005,Defense,DLA,Land Vehicles,M,Medium Vendor,PID,1,1,1,1,1,1,39403
2005,Defense,DLA,Land Vehicles,S,Always Small Vendor,PDuns,NULL,1,1,2,2,0,0
2005,Defense,DLA,Other Products,L,Large Vendor,PID,0,0,0,1,1,4,8069
2005,Defense,DLA,Other Products,S,Always Small Vendor,PDuns,0,0,1,1269,1271,26820,173422920
2005,Defense,DLA,Other R&D and Knowledge Based,S,Always Small Vendor,PDuns,0,0,0,16,16,23,44469
2005,Defense,DLA,Other Services,M,Medium Vendor,PDuns,1,0,1,1,1,4,17500
2005,Defense,DLA,Other Services,S,Always Small Vendor,PDuns,0,0,0,5,5,7,-1754
2005,Defense,DLA,Ships & Submarines,N,Sometimes Small Vendor,PDuns,0,1,1,171,178,3448,83975420
2005,Defense,DLA,Weapons and Ammunition,L,Large Vendor,PDuns,0,1,1,6,10,38,1559545
2005,Defense,Navy,Aircraft and Drones,L,Large Vendor,PID,0,1,1,74,74,5490,4465073627
2005,Defense,Navy,Electronics and Communications,M,Medium Vendor,PID,1,0,0,2,2,2,4914
2005,Defense,Navy,Electronics and Communications,S,Always Small Vendor,PID,0,1,1,57,57,222,35954884
2005,Defense,Navy,Facilities and Construction,M,Medium Vendor,PDuns,0,0,1,176,176,304,2216839
2005,Defense,Navy,Facilities and Construction,M,Medium Vendor,PID,0,1,1,68,68,2228,517129309
2005,Defense,Navy,Facilities and Construction,S,Always Small Vendor,PID,0,0,0,2,2,3,3651
2005,Defense,Navy,Land Vehicles,N,Sometimes Small Vendor,Duns,0,1,1,1,1,68,1152034
2005,Defense,Navy,Missile and Space Systems,M,Medium Vendor,PDuns,0,1,1,7,7,23,556511
2005,Defense,Navy,Other R&D and Knowledge Based,N,Sometimes Small Vendor,PDuns,1,1,1,1,1,1,2713
2005,Defense,Navy,Other R&D and Knowledge Based,S,Always Small Vendor,PDuns,0,0,1,683,683,1173,11307095.5
2005,Defense,Navy,Other Services,L,Large Vendor,Duns,1,1,1,1,1,120,167976
2005,Defense,Navy,Other Services,M,Medium Vendor,PID,0,1,1,14,14,76,37915718
2005,Defense,Navy,Ships & Submarines,L,Large Vendor,PID,1,1,1,1,1,570,40503333.04
2005,Defense,Navy,Ships & Submarines,N,Sometimes Small Vendor,PDuns,0,1,1,1014,1239,10697,513628060.3
2005,Defense,Navy,Weapons and Ammunition,N,Sometimes Small Vendor,PDuns,0,0,1,13,13,20,164545
2005,Defense,Other DoD,Aircraft and Drones,M,Medium Vendor,PDuns,1,0,1,1,1,1,4050
2005,Defense,Other DoD,Electronics and Communications,N,Sometimes Small Vendor,PID,0,0,1,4,4,23,139920
2005,Defense,Other DoD,Facilities and Construction,M,Medium Vendor,PDuns,0,0,1,23,23,31,273501
2005,Defense,Other DoD,Facilities and Construction,S,Always Small Vendor,PDuns,0,0,0,60,60,68,202179
2005,Defense,Other DoD,Other Products,B,Big Five,PID,0,1,1,3,3,12,2997098
2005,Defense,Other DoD,Other Products,M,Medium Vendor,PDuns,0,0,0,7,9,12,48347.4295
2005,Defense,Other DoD,Other Products,N,Sometimes Small Vendor,PDuns,0,1,1,201,211,461,13583189.25
2007,Defense,Army,Ships & Submarines,M,Medium Vendor,PDuns,0,1,1,19,19,97,27040173
2007,Defense,Army,Weapons and Ammunition,S,Always Small Vendor,PDuns,0,1,1,565,569,2964,774697060.9
2007,Defense,Army,Weapons and Ammunition,S,Always Small Vendor,PDuns,1,0,0,1,1,2,3458
2007,Defense,DLA,Aircraft and Drones,M,Medium Vendor,PDuns,0,0,1,10,10,25,209386
2007,Defense,DLA,Aircraft and Drones,N,Sometimes Small Vendor,Duns,0,1,1,2,2,21,68245
2007,Defense,DLA,Electronics and Communications,N,Sometimes Small Vendor,PID,0,0,1,1,1,1,3857
2007,Defense,DLA,Electronics and Communications,S,Always Small Vendor,PDuns,0,1,1,1077,1085,13765,265877253.6
2007,Defense,DLA,Facilities and Construction,M,Medium Vendor,PDuns,1,1,1,57,57,1951,129483840.7
2007,Defense,DLA,Facilities and Construction,S,Always Small Vendor,PID,0,1,1,5,5,15,802464.3183
2007,Defense,DLA,Land Vehicles,L,Large Vendor,PID,0,1,1,28,28,6907,175363355
2007,Defense,DLA,Other Products,M,Medium Vendor,PDuns,0,0,1,19,20,100,1005104.72
2007,Defense,DLA,Other Products,N,Sometimes Small Vendor,PID,0,1,1,116,116,5308,1508299114
2007,Defense,DLA,Other Products,S,Always Small Vendor,PDuns,1,1,1,1,1,1,9284450
2007,Defense,DLA,Other R&D and Knowledge Based,N,Sometimes Small Vendor,PID,0,1,1,37,37,213,35561505.01
2007,Defense,DLA,Other Services,M,Medium Vendor,PDuns,0,0,0,2,2,3,8354.5703
2007,Defense,DLA,Other Services,S,Always Small Vendor,PDuns,0,1,1,37,37,198,5641193.274
2007,Defense,MDA,Facilities and Construction,S,Always Small Vendor,PDuns,0,0,1,1,1,2,28377
2007,Defense,MDA,Missile and Space Systems,L,Large Vendor,PID,0,1,1,11,11,95,33232590
2007,Defense,MDA,Missile and Space Systems,N,Sometimes Small Vendor,PDuns,0,1,1,30,30,90,33888899
2007,Defense,MDA,Missile and Space Systems,N,Sometimes Small Vendor,PID,0,1,1,18,18,94,29359488
2007,Defense,MilitaryHealth,Electronics and Communications,M,Medium Vendor,PDuns,0,1,1,2,2,3,24025.46
2007,Defense,Navy,NULL,L,Large Vendor,PID,0,1,1,5,5,6,17343.75
2007,Defense,Navy,Aircraft and Drones,M,Medium Vendor,PDuns,1,1,1,53,53,301,79489644.16
2007,Defense,Navy,Aircraft and Drones,N,Sometimes Small Vendor,PDuns,0,0,1,31,32,147,394315.2694
2007,Defense,Navy,Electronics and Communications,L,Large Vendor,PID,0,1,1,94,94,40549,5786510777
2007,Defense,Navy,Electronics and Communications,N,Sometimes Small Vendor,PDuns,0,1,1,2248,2598,15691,1204018678
2007,Defense,Navy,Electronics and Communications,N,Sometimes Small Vendor,PDuns,1,0,1,7,7,39,67577
2007,Defense,Navy,Electronics and Communications,S,Always Small Vendor,PDuns,1,0,1,15,15,18,127478.2
2007,Defense,Navy,Facilities and Construction,N,Sometimes Small Vendor,PDuns,NULL,1,1,1,1,0,0
2007,Defense,Navy,Facilities and Construction,N,Sometimes Small Vendor,PDuns,0,0,0,27,27,67,46949
2007,Defense,Navy,Facilities and Construction,S,Always Small Vendor,PDuns,0,0,1,1599,1599,2837,14214193.8
2007,Defense,Navy,Facilities and Construction,U,Unlabeled Vendor,Duns,1,0,0,1,1,1,2512
2007,Defense,Navy,Land Vehicles,M,Medium Vendor,PDuns,1,1,1,83,83,530,11876899.43
2007,Defense,Navy,Land Vehicles,N,Sometimes Small Vendor,PDuns,0,1,1,397,446,2661,198384497.8
2007,Defense,Navy,Land Vehicles,N,Sometimes Small Vendor,PDuns,1,0,0,1,1,115,53574.09
2007,Defense,Navy,Land Vehicles,S,Always Small Vendor,PDuns,0,1,1,339,339,954,53193619.14
2007,Defense,Navy,Land Vehicles,S,Always Small Vendor,PDuns,1,0,0,4,4,4,9774
2007,Defense,Navy,Missile and Space Systems,M,Medium Vendor,PDuns,1,1,1,6,6,25,2369344
2007,Defense,Navy,Other Products,B,Big Five,PDuns,0,1,1,4,6,21,1999711
2007,Defense,Navy,Other Products,M,Medium Vendor,PDuns,1,0,0,38,38,96,42256.7099
2007,Defense,Navy,Other Products,N,Sometimes Small Vendor,Duns,0,1,1,4,3,2176,233906960.5
2007,Defense,Navy,Other Products,N,Sometimes Small Vendor,PDuns,1,1,1,64,64,388,2645767.25
2007,Defense,Navy,Other Products,S,Always Small Vendor,PDuns,0,0,0,288,288,432,479777.9101
2007,Defense,Navy,Other R&D and Knowledge Based,M,Medium Vendor,PDuns,0,1,1,329,352,1672,285103778.2
2007,Defense,Navy,Other R&D and Knowledge Based,N,Sometimes Small Vendor,Duns,0,1,1,3,2,210,2341066
2007,Defense,Navy,Other Services,L,Large Vendor,PID,0,1,1,53,53,1836,942301257.4
2007,Defense,Navy,Other Services,N,Sometimes Small Vendor,PDuns,0,0,0,9,9,15,19360
2007,Defense,Navy,Other Services,S,Always Small Vendor,PDuns,0,1,1,1070,1077,6190,459423290.6
2007,Defense,Navy,Ships & Submarines,M,Medium Vendor,PID,0,1,1,14,14,146,13743322.29
2007,Defense,Navy,Ships & Submarines,S,Always Small Vendor,PDuns,1,0,1,1,1,2,5997
2007,Defense,Navy,Weapons and Ammunition,L,Large Vendor,PDuns,0,1,1,7,13,34,38235646.57
2007,Defense,Other DoD,Aircraft and Drones,N,Sometimes Small Vendor,PDuns,0,1,1,46,50,234,38031605.43
2007,Defense,Other DoD,Electronics and Communications,L,Large Vendor,Duns,0,1,1,1,1,6,331419
2007,Defense,Other DoD,Electronics and Communications,M,Medium Vendor,PDuns,1,1,1,19,20,126,58197759.29
2007,Defense,Other DoD,Other Products,L,Large Vendor,PID,0,1,1,15,15,42,1775652
2005,Defense,Other DoD,Other Products,N,Sometimes Small Vendor,PID,0,1,1,45,45,172,47233314.62
2005,Defense,Other DoD,Other R&D and Knowledge Based,L,Large Vendor,PID,0,1,1,58,58,1412,744782323.4
2005,Defense,Other DoD,Other R&D and Knowledge Based,S,Always Small Vendor,PDuns,NULL,0,1,1,1,1,24900
2005,Defense,Other DoD,Other Services,M,Medium Vendor,PDuns,NULL,0,0,1,1,0,0
2005,Defense,Other DoD,Weapons and Ammunition,S,Always Small Vendor,PDuns,0,1,1,10,10,14,807920
2006,Defense,Air Force,Aircraft and Drones,N,Sometimes Small Vendor,PDuns,0,1,1,400,468,3279,811215585.7
2006,Defense,Air Force,Electronics and Communications,L,Large Vendor,PDuns,0,1,1,17,29,89,18899095
2006,Defense,Air Force,Electronics and Communications,L,Large Vendor,PID,0,0,1,1,1,3,2681
2006,Defense,Air Force,Electronics and Communications,M,Medium Vendor,PDuns,0,1,1,106,117,315,41046978.95
2006,Defense,Air Force,Electronics and Communications,N,Sometimes Small Vendor,PDuns,0,0,1,134,134,224,3819416
2006,Defense,Air Force,Electronics and Communications,N,Sometimes Small Vendor,PID,0,1,1,305,305,5588,1315467959
2006,Defense,Air Force,Facilities and Construction,S,Always Small Vendor,PID,0,1,1,43,43,222,27782697
2006,Defense,Air Force,Land Vehicles,L,Large Vendor,PDuns,0,1,1,3,3,13,445216
2006,Defense,Air Force,Missile and Space Systems,S,Always Small Vendor,PDuns,0,0,1,18,18,25,229633
2006,Defense,Air Force,Missile and Space Systems,S,Always Small Vendor,PID,0,1,1,14,14,32,13997781
2006,Defense,Air Force,Other Products,M,Medium Vendor,PDuns,0,0,1,19,19,41,624757
2006,Defense,Air Force,Other Products,N,Sometimes Small Vendor,Duns,0,1,1,2,2,8587,62210569
2006,Defense,Air Force,Other Products,N,Sometimes Small Vendor,PDuns,0,0,0,7,7,9,34828
2006,Defense,Air Force,Other R&D and Knowledge Based,N,Sometimes Small Vendor,PDuns,0,0,1,49,49,86,638621
2006,Defense,Air Force,Other Services,L,Large Vendor,PDuns,0,1,1,4,6,10,438125
2006,Defense,Air Force,Other Services,M,Medium Vendor,PDuns,0,1,1,64,67,250,29209181
2006,Defense,Air Force,Other Services,S,Always Small Vendor,PDuns,NULL,0,0,6,6,0,0
2006,Defense,Air Force,Other Services,S,Always Small Vendor,PID,0,1,1,18,18,191,22419629.26
2006,Defense,Air Force,Ships & Submarines,M,Medium Vendor,PDuns,0,1,1,3,3,3,2735526
2006,Defense,Air Force,Ships & Submarines,M,Medium Vendor,PDuns,1,0,1,2,2,2,24213
2006,Defense,Army,Aircraft and Drones,M,Medium Vendor,PDuns,0,0,0,4,4,5,1591
2006,Defense,Army,Aircraft and Drones,M,Medium Vendor,PID,1,1,1,1,1,97,3110400
2006,Defense,Army,Aircraft and Drones,S,Always Small Vendor,PID,0,0,1,1,1,2,-6406
2006,Defense,Army,Electronics and Communications,M,Medium Vendor,PID,0,1,1,24,24,555,291747465.1
2006,Defense,Army,Facilities and Construction,L,Large Vendor,PDuns,0,1,1,32,152,867,131015423.9
2006,Defense,Army,Facilities and Construction,N,Sometimes Small Vendor,PDuns,NULL,1,1,1,1,0,0
2006,Defense,Army,Land Vehicles,L,Large Vendor,PDuns,0,0,1,1,1,5,403450
2006,Defense,Army,Land Vehicles,S,Always Small Vendor,PDuns,1,1,1,11,11,38,9184000
2006,Defense,Army,Missile and Space Systems,S,Always Small Vendor,PDuns,0,0,1,39,39,51,333059
2006,Defense,Army,Other R&D and Knowledge Based,N,Sometimes Small Vendor,PDuns,1,1,1,26,26,70,15898655.67
2006,Defense,Army,Other R&D and Knowledge Based,N,Sometimes Small Vendor,PID,0,0,1,1,1,1,7380
2006,Defense,Army,Other Services,M,Medium Vendor,PDuns,0,0,1,231,232,538,2339854.82
2006,Defense,Army,Other Services,M,Medium Vendor,PID,0,1,1,21,21,138,264739687.7
2006,Defense,Army,Other Services,S,Always Small Vendor,PDuns,0,0,0,548,548,1274,1464609
2006,Defense,Army,Ships & Submarines,B,Big Five,PID,0,1,1,1,1,1,128000
2006,Defense,Army,Ships & Submarines,L,Large Vendor,PDuns,0,1,1,3,3,3,29757
2006,Defense,Army,Ships & Submarines,L,Large Vendor,PID,1,1,1,1,1,3,-415439
2006,Defense,Army,Ships & Submarines,S,Always Small Vendor,PDuns,0,0,1,85,85,120,1121286
2006,Defense,DLA,Aircraft and Drones,M,Medium Vendor,PDuns,0,1,1,38,55,1168,43888364
2006,Defense,DLA,Electronics and Communications,L,Large Vendor,PDuns,0,1,1,8,13,280,4827758
2006,Defense,DLA,Electronics and Communications,N,Sometimes Small Vendor,Duns,0,1,1,1,1,19,205303
2006,Defense,DLA,Facilities and Construction,M,Medium Vendor,PDuns,NULL,1,1,2,2,0,0
2006,Defense,DLA,Facilities and Construction,M,Medium Vendor,PDuns,0,0,1,38,39,84,3835059.875
2006,Defense,DLA,Facilities and Construction,N,Sometimes Small Vendor,PDuns,0,0,1,99,100,301,2343511
2006,Defense,DLA,Land Vehicles,N,Sometimes Small Vendor,Duns,0,1,1,1,1,35,333942
2006,Defense,DLA,Other Services,M,Medium Vendor,PDuns,0,0,0,8,8,14,-1242
2006,Defense,DLA,Other Services,N,Sometimes Small Vendor,Duns,0,1,1,1,1,2,12000
2006,Defense,DLA,Ships & Submarines,M,Medium Vendor,PDuns,1,1,1,5,5,17,781252
2006,Defense,DLA,Ships & Submarines,S,Always Small Vendor,PDuns,0,0,0,14,14,15,35663
2006,Defense,DLA,Weapons and Ammunition,N,Sometimes Small Vendor,PDuns,0,1,1,273,290,1634,33968148
2006,Defense,DLA,Weapons and Ammunition,S,Always Small Vendor,PDuns,NULL,0,0,1,1,0,0
2006,Defense,MDA,Electronics and Communications,B,Big Five,PID,0,1,1,1,1,10,5436674
2006,Defense,MDA,Other Services,S,Always Small Vendor,PDuns,0,1,1,1,1,3,63864
2006,Defense,Navy,NULL,S,Always Small Vendor,PDuns,0,0,0,1,1,1,7060
2006,Defense,Navy,Aircraft and Drones,L,Large Vendor,PDuns,0,1,1,7,11,48,24324808.88
2006,Defense,Navy,Aircraft and Drones,M,Medium Vendor,PDuns,1,0,1,38,38,54,419062
2006,Defense,Navy,Aircraft and Drones,N,Sometimes Small Vendor,PID,0,0,1,2,2,3,11525
2006,Defense,Navy,Electronics and Communications,B,Big Five,PDuns,0,0,1,1,2,5,2991
2006,Defense,Navy,Electronics and Communications,M,Medium Vendor,PID,0,0,0,3,3,3,-1722
2006,Defense,Navy,Electronics and Communications,N,Sometimes Small Vendor,PID,0,0,1,3,3,9,45880
2006,Defense,Navy,Facilities and Construction,N,Sometimes Small Vendor,PID,1,1,1,1,1,24,561669.0701
2006,Defense,Navy,Land Vehicles,L,Large Vendor,PID,0,1,1,32,32,385,651385458.4
2006,Defense,Navy,Land Vehicles,M,Medium Vendor,PDuns,1,0,1,28,28,148,512864
2006,Defense,Navy,Missile and Space Systems,M,Medium Vendor,PDuns,1,0,1,2,2,30,87563
2006,Defense,Navy,Other Products,M,Medium Vendor,PDuns,1,0,1,107,108,546,2384361
2006,Defense,Navy,Other Products,S,Always Small Vendor,PDuns,0,1,1,1168,1180,4059,387716261.8
2006,Defense,Navy,Other Services,L,Large Vendor,Duns,0,1,1,1,1,10,301540
2006,Defense,Navy,Other Services,L,Large Vendor,PDuns,0,1,1,10,14,57,4413155
2006,Defense,Navy,Other Services,M,Medium Vendor,PDuns,NULL,1,1,13,13,0,0
2006,Defense,Navy,Other Services,N,Sometimes Small Vendor,PDuns,0,1,1,463,521,4290,442789312
2006,Defense,Navy,Weapons and Ammunition,B,Big Five,PID,0,1,1,5,5,340,1069916362
2006,Defense,Other DoD,NULL,B,Big Five,PID,0,1,1,2,2,7,1494321
2006,Defense,Other DoD,NULL,S,Always Small Vendor,PDuns,0,1,1,4,4,5,-158066.25
2006,Defense,Other DoD,Electronics and Communications,L,Large Vendor,PDuns,0,1,1,11,14,52,25587548.43
2006,Defense,Other DoD,Electronics and Communications,L,Large Vendor,PID,0,1,1,75,75,10802,2423671525
2006,Defense,Other DoD,Facilities and Construction,N,Sometimes Small Vendor,PDuns,0,0,0,6,6,7,18101
2006,Defense,Other DoD,Other Products,M,Medium Vendor,PDuns,1,0,0,2,2,3,2966.2
2006,Defense,Other DoD,Other Products,N,Sometimes Small Vendor,PDuns,0,0,1,18,18,23,200256.5399
2006,Defense,Other DoD,Other R&D and Knowledge Based,M,Medium Vendor,PDuns,NULL,0,0,2,2,2,3180
2006,Defense,Other DoD,Other Services,L,Large Vendor,PID,0,1,1,15,15,1404,384636701
2006,Defense,Other DoD,Other Services,S,Always Small Vendor,PDuns,0,0,1,29,29,44,325922
2006,Defense,Other DoD,Ships & Submarines,N,Sometimes Small Vendor,PID,0,1,1,3,3,5,377888
2007,Defense,Air Force,Aircraft and Drones,N,Sometimes Small Vendor,PDuns,0,0,0,7,7,16,8360
2007,Defense,Air Force,Aircraft and Drones,S,Always Small Vendor,PID,0,1,1,17,17,100,60831756.9
2007,Defense,Air Force,Electronics and Communications,M,Medium Vendor,PDuns,1,1,1,101,105,363,20950846.26
2007,Defense,Air Force,Electronics and Communications,N,Sometimes Small Vendor,Duns,0,1,1,3,3,200,1671676.039
2007,Defense,Air Force,Facilities and Construction,L,Large Vendor,PDuns,0,0,0,1,1,2,-17281
2007,Defense,Air Force,Facilities and Construction,M,Medium Vendor,PDuns,1,0,0,60,60,90,117331.5401
2007,Defense,Air Force,Land Vehicles,M,Medium Vendor,PDuns,1,1,1,50,51,179,8725544.23
2007,Defense,Air Force,Missile and Space Systems,N,Sometimes Small Vendor,PDuns,1,1,1,1,1,1,71650
2007,Defense,Air Force,Missile and Space Systems,N,Sometimes Small Vendor,PID,0,1,1,55,55,467,198809905.5
2007,Defense,Air Force,Other Products,M,Medium Vendor,PDuns,1,0,1,32,32,122,558594.1703
2007,Defense,Air Force,Other Products,N,Sometimes Small Vendor,PDuns,NULL,1,1,1,1,0,0
2007,Defense,Air Force,Other Products,S,Always Small Vendor,PDuns,1,1,1,3,3,5,250950
2007,Defense,Air Force,Other R&D and Knowledge Based,B,Big Five,PID,0,1,1,5,5,1925,893586080.9
2007,Defense,Air Force,Other R&D and Knowledge Based,M,Medium Vendor,PID,0,1,1,31,31,308,110177595.1
2007,Defense,Air Force,Other R&D and Knowledge Based,N,Sometimes Small Vendor,Duns,0,1,1,3,3,59,558298.689
2007,Defense,Air Force,Other R&D and Knowledge Based,N,Sometimes Small Vendor,PID,0,1,1,218,218,4033,1014188439
2007,Defense,Air Force,Other Services,L,Large Vendor,PDuns,0,1,1,7,9,17,191555
2007,Defense,Air Force,Other Services,M,Medium Vendor,PDuns,0,0,1,46,46,68,293289
2007,Defense,Air Force,Other Services,S,Always Small Vendor,PDuns,NULL,0,0,21,21,0,0
2007,Defense,Air Force,Ships & Submarines,S,Always Small Vendor,PDuns,0,1,1,41,41,63,1632956
2007,Defense,Air Force,Weapons and Ammunition,M,Medium Vendor,PDuns,0,0,1,1,1,3,15000
2007,Defense,Army,Aircraft and Drones,N,Sometimes Small Vendor,PDuns,0,0,1,19,19,21,96706
2007,Defense,Army,Aircraft and Drones,S,Always Small Vendor,PDuns,0,1,1,523,527,1663,224412533.3
2007,Defense,Army,Electronics and Communications,L,Large Vendor,PDuns,0,1,1,47,111,886,155165296.7
2007,Defense,Army,Electronics and Communications,M,Medium Vendor,PDuns,NULL,1,1,6,6,0,0
2007,Defense,Army,Electronics and Communications,N,Sometimes Small Vendor,PDuns,NULL,1,1,1,1,0,0
2007,Defense,Army,Electronics and Communications,N,Sometimes Small Vendor,PDuns,0,0,0,36,36,72,66323
2007,Defense,Army,Electronics and Communications,S,Always Small Vendor,PDuns,0,0,0,365,365,609,816500.4998
2007,Defense,Army,Facilities and Construction,L,Large Vendor,PID,0,1,1,138,138,8947,3521111967
2007,Defense,Army,Facilities and Construction,M,Medium Vendor,PDuns,1,0,1,259,259,571,1959307.941
2007,Defense,Army,Facilities and Construction,S,Always Small Vendor,Duns,1,0,0,1,1,2,2618
2007,Defense,Army,Facilities and Construction,S,Always Small Vendor,PDuns,NULL,0,1,8,8,0,0
2007,Defense,Army,Land Vehicles,L,Large Vendor,PID,0,1,1,57,57,2642,8058368890
2007,Defense,Army,Land Vehicles,S,Always Small Vendor,PID,0,1,1,12,12,35,2087591.596
2007,Defense,Army,Missile and Space Systems,M,Medium Vendor,PDuns,1,0,1,2,2,2,11384
2007,Defense,Army,Missile and Space Systems,N,Sometimes Small Vendor,PDuns,0,1,1,275,289,962,143733288.2
2007,Defense,Army,Missile and Space Systems,S,Always Small Vendor,PDuns,NULL,0,0,1,1,0,0
2007,Defense,Army,Other Products,M,Medium Vendor,PID,0,1,1,12,12,77,14052970.25
2007,Defense,Army,Other Products,S,Always Small Vendor,PDuns,0,1,1,2208,2220,7526,506800976
2007,Defense,Army,Other Products,S,Always Small Vendor,PDuns,1,0,1,5,5,7,31374
2007,Defense,Army,Other Products,S,Always Small Vendor,PID,0,1,1,19,19,50,15921467
2007,Defense,Army,Other R&D and Knowledge Based,N,Sometimes Small Vendor,PDuns,0,0,1,101,102,192,917454.8
2007,Defense,Army,Other Services,M,Medium Vendor,PDuns,0,0,0,64,64,163,160306
2007,Defense,Army,Other Services,M,Medium Vendor,PID,0,0,1,2,2,2,9940
2007,Defense,Army,Other Services,N,Sometimes Small Vendor,Duns,0,1,1,2,1,747,129464196.8
2016,Defense,Army,Facilities and Construction,N,Sometimes Small Vendor,PID,0,0,1,1,1,1,9795
2016,Defense,Army,Facilities and Construction,S,Always Small Vendor,PDuns,0,0,1,1096,1096,1472,5347292.747
2016,Defense,Army,Land Vehicles,N,Sometimes Small Vendor,PDuns,0,1,1,396,424,1500,273536250.9
2016,Defense,Army,Land Vehicles,S,Always Small Vendor,PDuns,0,1,1,503,506,1616,118082767
2016,Defense,Army,Missile and Space Systems,S,Always Small Vendor,PDuns,0,1,1,166,167,465,90437678.59
2016,Defense,Army,Other Products,M,Medium Vendor,PDuns,0,0,0,6,6,13,36687.7803
2016,Defense,Army,Other Products,N,Sometimes Small Vendor,Duns,0,1,1,3,3,2325,92971822.76
2016,Defense,Army,Other Products,S,Always Small Vendor,PDuns,0,0,1,362,362,599,3060587.347
2016,Defense,Army,Other R&D and Knowledge Based,N,Sometimes Small Vendor,PID,0,0,1,1,1,1,-45744.8203
2016,Defense,Army,Ships & Submarines,N,Sometimes Small Vendor,Duns,0,1,1,1,1,14,1182472.9
2016,Defense,Army,Weapons and Ammunition,L,Large Vendor,PDuns,0,1,1,3,4,11,-6816028.336
2016,Defense,DLA,Aircraft and Drones,B,Big Five,PDuns,0,1,1,3,9,360,10268049.54
2016,Defense,DLA,Aircraft and Drones,M,Medium Vendor,PDuns,0,0,1,14,14,102,131900.0508
2016,Defense,DLA,Aircraft and Drones,N,Sometimes Small Vendor,PDuns,0,0,1,45,46,453,534439.7703
2016,Defense,DLA,Electronics and Communications,M,Medium Vendor,PDuns,0,0,1,9,9,88,337566.0503
2016,Defense,DLA,Electronics and Communications,S,Always Small Vendor,PID,0,1,1,4,4,6,302610.9536
2016,Defense,DLA,Facilities and Construction,M,Medium Vendor,PDuns,0,1,1,169,189,1336,160718380.3
2016,Defense,DLA,Facilities and Construction,N,Sometimes Small Vendor,PDuns,0,0,0,5,5,12,12705.11
2016,Defense,DLA,Facilities and Construction,S,Always Small Vendor,PDuns,0,1,1,1378,1382,39019,444649927.6
2016,Defense,DLA,Land Vehicles,B,Big Five,PDuns,0,1,1,2,2,116,1169079.518
2016,Defense,DLA,Land Vehicles,B,Big Five,PID,0,1,1,5,5,111104,133714191.1
2016,Defense,DLA,Land Vehicles,M,Medium Vendor,PDuns,0,0,1,3,3,5,-127630
2016,Defense,DLA,Other Products,L,Large Vendor,PDuns,1,1,1,2,2,726,7017870.545
2016,Defense,DLA,Other Products,M,Medium Vendor,PDuns,1,1,1,122,123,26490,260773353.8
2016,Defense,DLA,Other Products,N,Sometimes Small Vendor,PDuns,1,0,0,4,4,30,21291.7199
2016,Defense,DLA,Other Services,N,Sometimes Small Vendor,PID,0,1,1,8,8,14,499734.0273
2016,Defense,DLA,Ships & Submarines,M,Medium Vendor,PDuns,0,1,1,76,107,1152,44056676.13
2016,Defense,DLA,Ships & Submarines,M,Medium Vendor,PDuns,1,0,0,6,6,7,-42603.3401
2016,Defense,MDA,Facilities and Construction,N,Sometimes Small Vendor,PID,0,1,1,5,5,24,15560314.49
2016,Defense,MDA,Missile and Space Systems,N,Sometimes Small Vendor,PDuns,0,1,1,69,70,243,34876438.82
2016,Defense,MilitaryHealth,Other R&D and Knowledge Based,M,Medium Vendor,PDuns,0,1,1,25,25,48,15782798.1
2016,Defense,MilitaryHealth,Other R&D and Knowledge Based,S,Always Small Vendor,PDuns,0,1,1,81,81,193,163400980.1
2016,Defense,Navy,Aircraft and Drones,L,Large Vendor,PID,0,1,1,36,36,2890,7254430589
2016,Defense,Navy,Aircraft and Drones,M,Medium Vendor,PDuns,0,0,1,7,8,13,34193
2016,Defense,Navy,Aircraft and Drones,S,Always Small Vendor,PDuns,NULL,0,0,1,1,0,0
2016,Defense,Navy,Electronics and Communications,N,Sometimes Small Vendor,PDuns,1,1,1,9,9,43,1303164.618
2016,Defense,Navy,Electronics and Communications,S,Always Small Vendor,PDuns,NULL,1,1,19,19,1,0
2016,Defense,Navy,Electronics and Communications,S,Always Small Vendor,PDuns,1,1,1,6,6,11,1909808.9
2016,Defense,Navy,Facilities and Construction,S,Always Small Vendor,PDuns,NULL,1,1,22,22,0,0
2016,Defense,Navy,Land Vehicles,N,Sometimes Small Vendor,Duns,0,1,1,2,2,23,275248.0301
