fiscal_year,PlatformPortfolio,EntitySizeText,AnyEntityUSplaceOfPerformance,IsEntityAbove1990constantReportingThreshold,IsEntityAbove2016constantReportingThreshold,EntityCount,AllContractorCount,SumOfNumberOfActions,SumOfObligatedAmount
2013.0,Aircraft,Large,1,1,1,2,2,8,601365110.0
2013.0,Aircraft,Medium,0,0,0,18,20,106,28038778.0
2013.0,Aircraft,Medium,0,0,1,19,19,31,146614.0
2013.0,Aircraft,Medium,0,1,1,199,222,2473,540795958.0
2013.0,Aircraft,Medium,1,0,0,6,6,7,25821.0
2013.0,Aircraft,Medium,1,0,1,6,6,6,35917.0
2013.0,Aircraft,Medium,1,1,1,71,71,689,605505029.0
2013.0,Aircraft,Medium,NULL,1,1,6,6,0,0.0
2013.0,Aircraft,NULL,NULL,NULL,NULL,5,5,88,1356302.0
2013.0,"Electronics, Comms, & Sensors",Small,0,0,0,294,295,418,-523695.0
2013.0,"Electronics, Comms, & Sensors",Small,0,0,1,1361,1365,2357,12626693.0
2013.0,"Electronics, Comms, & Sensors",Small,0,1,1,10551,11309,116782,14889759870.0
2013.0,"Electronics, Comms, & Sensors",Small,1,0,0,2,2,2,-11294.0
2013.0,"Electronics, Comms, & Sensors",Small,1,0,1,12,12,17,59165.0
2013.0,"Electronics, Comms, & Sensors",Small,1,1,1,66,66,217,24150088.0
2013.0,"Electronics, Comms, & Sensors",Small,NULL,0,0,12,12,0,0.0
2013.0,"Electronics, Comms, & Sensors",Small,NULL,1,1,46,47,2,108150.0
2013.0,"Electronics, Comms, & Sensors",Large,0,1,1,169,278,129066,26361503705.0
2013.0,"Electronics, Comms, & Sensors",Large,1,1,1,3,3,58,-3340651.0
2013.0,"Electronics, Comms, & Sensors",Medium,0,0,0,39,45,133,65133130.0
2013.0,"Electronics, Comms, & Sensors",Medium,0,0,1,166,169,227,1695006.0
2013.0,"Electronics, Comms, & Sensors",Medium,0,1,1,843,925,7650,2522929540.0
2013.0,"Electronics, Comms, & Sensors",Medium,1,0,0,42,42,65,153400.0
2013.0,"Electronics, Comms, & Sensors",Medium,1,0,1,113,113,257,873854.0
2013.0,"Electronics, Comms, & Sensors",Medium,1,1,1,481,491,3204,398612145.0
2013.0,"Electronics, Comms, & Sensors",Medium,NULL,0,0,4,4,0,0.0
2013.0,"Electronics, Comms, & Sensors",Medium,NULL,0,1,1,1,1,13648.0
2013.0,"Electronics, Comms, & Sensors",Medium,NULL,1,1,9,12,20,2222790.0
2013.0,"Electronics, Comms, & Sensors",NULL,NULL,NULL,NULL,5,5,81,17484547.0
2013.0,Facilities and Construction,Small,0,0,0,638,638,948,188140.0
2013.0,Facilities and Construction,Small,0,0,1,3083,3084,5043,23561969.0
2013.0,Facilities and Construction,Small,0,1,1,18390,19635,234031,21090797046.0
2013.0,Facilities and Construction,Small,1,0,0,6,6,7,21180.0
2013.0,Facilities and Construction,Small,1,0,1,14,14,20,113257.0
2013.0,Facilities and Construction,Small,1,1,1,113,114,1249,499488267.0
2013.0,Facilities and Construction,Small,NULL,0,0,99,99,0,0.0
2013.0,Facilities and Construction,Small,NULL,0,1,6,6,0,0.0
2013.0,Facilities and Construction,Small,NULL,1,1,304,304,3,177643.0
2013.0,Facilities and Construction,Large,0,0,1,1,1,1,5416.0
2013.0,Facilities and Construction,Large,0,1,1,207,334,45640,9488015484.0
2013.0,Facilities and Construction,Large,1,1,1,16,23,1092,547342972.0
2013.0,Facilities and Construction,Large,NULL,1,1,1,1,10,524859.0
2013.0,Facilities and Construction,Medium,0,0,0,121,124,212,21232866.0
2013.0,Facilities and Construction,Medium,0,0,1,359,362,520,2381816.0
2013.0,Facilities and Construction,Medium,0,1,1,2478,2748,27267,7484812418.0
2013.0,Facilities and Construction,Medium,1,0,0,135,135,256,-280932.0
2013.0,Facilities and Construction,Medium,1,0,1,204,203,353,1701220.0
2013.0,Facilities and Construction,Medium,1,1,1,2164,2196,19323,2976896968.0
2013.0,Facilities and Construction,Medium,NULL,0,0,22,22,0,0.0
2013.0,Facilities and Construction,Medium,NULL,0,1,2,2,0,0.0
2013.0,Facilities and Construction,Medium,NULL,1,1,92,98,208,65379267.0
2013.0,Facilities and Construction,NULL,NULL,NULL,NULL,7,7,23,4206334.0
2013.0,Facilities and Construction,Unlabeled Vendor,1,1,1,1,1,2,1802802.0
2013.0,Land Vehicles,Small,0,0,0,92,92,140,-414579.0
2013.0,Land Vehicles,Small,0,0,1,470,470,780,4994629.0
2013.0,Land Vehicles,Small,0,1,1,2917,3106,29596,1886450061.0
2013.0,Land Vehicles,Small,1,0,1,1,1,1,13097.0
2013.0,Land Vehicles,Small,1,1,1,31,34,130,8705926.0
2013.0,Land Vehicles,Small,NULL,0,0,9,9,0,0.0
2013.0,Land Vehicles,Small,NULL,1,1,13,13,0,0.0
2013.0,Land Vehicles,Large,0,1,1,72,81,15621,5689510131.0
2013.0,Land Vehicles,Large,1,1,1,2,4,19,5089068.0
2013.0,Land Vehicles,Medium,0,0,0,9,9,32,184820.0
2013.0,Land Vehicles,Medium,0,0,1,42,42,47,369615.0
2013.0,Land Vehicles,Medium,0,1,1,166,174,1391,295839153.0
2013.0,Land Vehicles,Medium,1,0,0,20,20,53,-50840.0
2013.0,Land Vehicles,Medium,1,0,1,30,30,70,328361.0
2013.0,Land Vehicles,Medium,1,1,1,276,282,1533,142201857.0
2013.0,Land Vehicles,Medium,NULL,0,0,2,2,0,0.0
2013.0,Land Vehicles,Medium,NULL,1,1,12,12,0,0.0
2013.0,Land Vehicles,NULL,NULL,NULL,NULL,2,2,55,1046610.0
2013.0,Missile Defense,Small,0,0,0,3,3,5,-21964.0
2013.0,Missile Defense,Small,0,0,1,3,3,4,13247.0
2013.0,Missile Defense,Small,0,1,1,451,451,2943,860217081.0
2013.0,Missile Defense,Small,1,1,1,1,1,2,1603085.0
2013.0,Missile Defense,Large,0,1,1,41,42,3738,10650679877.0
2013.0,Missile Defense,Medium,0,0,1,1,1,1,8544.0
2013.0,Missile Defense,Medium,0,1,1,49,50,256,183791369.0
2013.0,Missile Defense,Medium,1,1,1,7,7,32,6639812.0
2013.0,NULL,Small,0,0,1,2,2,4,-5773.0
2013.0,NULL,Small,0,1,1,2,2,2,-3436.0
2013.0,NULL,Large,0,1,1,5,5,7,-113299.0
2013.0,NULL,Medium,0,1,1,4,4,8,-45430.0
2013.0,Ordnance and Missiles,Small,0,0,0,38,38,52,-536222.0
2013.0,Ordnance and Missiles,Small,0,0,1,130,130,205,933526.0
2013.0,Ordnance and Missiles,Small,0,1,1,2088,2145,11145,1864987717.0
2013.0,Ordnance and Missiles,Small,1,1,1,7,7,13,498129.0
2013.0,Ordnance and Missiles,Small,NULL,0,0,7,7,0,0.0
2013.0,Ordnance and Missiles,Small,NULL,1,1,6,6,0,0.0
2013.0,Ordnance and Missiles,Large,0,1,1,83,97,7592,11732509257.0
2013.0,Ordnance and Missiles,Medium,0,0,0,8,8,11,92928.0
2013.0,Ordnance and Missiles,Medium,0,0,1,7,7,10,39298.0
2013.0,Ordnance and Missiles,Medium,0,1,1,125,129,631,823532266.0
2013.0,Ordnance and Missiles,Medium,1,0,1,5,5,6,253755.0
2013.0,Ordnance and Missiles,Medium,1,1,1,78,79,246,41495094.0
2013.0,Ordnance and Missiles,Medium,NULL,0,0,2,2,0,0.0
2013.0,Ordnance and Missiles,Medium,NULL,1,1,3,3,2,0.0
2013.0,Ordnance and Missiles,NULL,NULL,NULL,NULL,3,3,28,14833040.0
2013.0,Other Products,Small,0,0,0,328,328,628,-20261004.0
2013.0,Other Products,Small,0,0,1,1399,1404,3130,15198987.0
2013.0,Other Products,Small,0,1,1,7431,8168,130681,8535520067.0
2013.0,Other Products,Small,1,0,0,1,1,2,6534.0
2013.0,Other Products,Small,1,0,1,7,7,10,56034.0
2013.0,Other Products,Small,1,1,1,41,40,309,63068847.0
2013.0,Other Products,Small,NULL,0,0,19,19,0,0.0
2013.0,Other Products,Small,NULL,0,1,12,12,0,0.0
2013.0,Other Products,Small,NULL,1,1,108,108,0,0.0
2013.0,Other Products,Large,0,0,1,1,1,2,-17310.0
2013.0,Other Products,Large,0,1,1,137,197,160352,8426839925.0
2013.0,Other Products,Large,1,1,1,15,15,51,5022326013.0
2013.0,Other Products,Medium,0,0,0,35,36,90,551235.0
2013.0,Other Products,Medium,0,0,1,107,107,204,-332435.0
2013.0,Other Products,Medium,0,1,1,564,646,40703,5432903783.0
2013.0,Other Products,Medium,1,0,0,40,40,60,-33191.0
2013.0,Other Products,Medium,1,0,1,74,73,211,1142527.0
2013.0,Other Products,Medium,1,1,1,420,423,10699,1202482972.0
2013.0,Other Products,Medium,NULL,0,0,11,11,0,0.0
2013.0,Other Products,Medium,NULL,0,1,1,1,0,0.0
2013.0,Other Products,Medium,NULL,1,1,38,38,3,-461348.0
2013.0,Other Products,NULL,NULL,NULL,NULL,4,4,78,11419163.0
2013.0,Other R&D and Knowledge Based,Small,0,0,0,179,179,288,-171750.0
2013.0,Other R&D and Knowledge Based,Small,0,0,1,743,743,1202,4138286.0
2013.0,Other R&D and Knowledge Based,Small,0,1,1,8633,8942,65461,15816656165.0
2013.0,Other R&D and Knowledge Based,Small,1,0,0,2,2,2,-1184.0
2013.0,Other R&D and Knowledge Based,Small,1,0,1,13,13,26,107432.0
2013.0,Other R&D and Knowledge Based,Small,1,1,1,70,69,190,38027301.0
2013.0,Other R&D and Knowledge Based,Small,NULL,0,0,26,26,0,0.0
2013.0,Other R&D and Knowledge Based,Small,NULL,0,1,4,4,0,0.0
2013.0,Other R&D and Knowledge Based,Small,NULL,1,1,827,827,0,0.0
2013.0,Other R&D and Knowledge Based,Large,0,1,1,178,221,31658,16435882428.0
2013.0,Other R&D and Knowledge Based,Large,1,1,1,2,2,14,-46581.0
2013.0,Other R&D and Knowledge Based,Medium,0,0,0,54,54,73,-113441.0
2013.0,Other R&D and Knowledge Based,Medium,0,0,1,234,235,337,1751468.0
2013.0,Other R&D and Knowledge Based,Medium,0,1,1,1483,1652,14646,4176285613.0
2013.0,Other R&D and Knowledge Based,Medium,1,0,0,48,48,127,226837.0
2013.0,Other R&D and Knowledge Based,Medium,1,0,1,83,82,180,752185.0
2013.0,Other R&D and Knowledge Based,Medium,1,1,1,496,497,1263,383249968.0
2013.0,Other R&D and Knowledge Based,Medium,NULL,0,0,12,12,0,0.0
2013.0,Other R&D and Knowledge Based,Medium,NULL,0,1,1,1,0,0.0
2013.0,Other R&D and Knowledge Based,Medium,NULL,1,1,35,41,74,34342682.0
2013.0,Other R&D and Knowledge Based,NULL,NULL,NULL,NULL,2,2,17,11169911.0
2013.0,Other Services,Small,0,0,0,231,231,431,217512.0
2013.0,Other Services,Small,0,0,1,741,741,1460,5085129.0
2013.0,Other Services,Small,0,1,1,4525,4912,62085,5948781027.0
2013.0,Other Services,Small,1,0,0,2,2,2,15598.0
2013.0,Other Services,Small,1,0,1,11,11,25,111162.0
2013.0,Other Services,Small,1,1,1,145,146,6175,628950916.0
2013.0,Other Services,Small,NULL,0,0,45,45,0,0.0
2013.0,Other Services,Small,NULL,0,1,1,1,0,0.0
2013.0,Other Services,Small,NULL,1,1,209,213,0,0.0
2013.0,Other Services,Large,0,1,1,112,146,8564141,21189096410.0
2013.0,Other Services,Large,1,1,1,3,4,15832,329516615.0
2013.0,Other Services,Medium,0,0,0,80,80,209,132254.0
2013.0,Other Services,Medium,0,0,1,202,202,537,1915011.0
2013.0,Other Services,Medium,0,1,1,816,887,557741,4064111022.0
2013.0,Other Services,Medium,1,0,0,41,41,85,54969.0
2013.0,Other Services,Medium,1,0,1,160,160,939,1404096.0
2013.0,Other Services,Medium,1,1,1,839,850,19750,845124419.0
2013.0,Other Services,Medium,NULL,0,0,29,28,0,0.0
2013.0,Other Services,Medium,NULL,0,1,7,7,0,0.0
2013.0,Other Services,Medium,NULL,1,1,125,129,165,14916795.0
2013.0,Other Services,NULL,NULL,NULL,NULL,1,1,1,0.0
2013.0,Ships & Submarines,Small,0,0,0,160,161,336,29354.0
2013.0,Ships & Submarines,Small,0,0,1,618,622,1472,5934071.0
2013.0,Ships & Submarines,Small,0,1,1,3921,4257,50551,3730136008.0
2013.0,Ships & Submarines,Small,1,0,0,1,1,1,0.0
2013.0,Ships & Submarines,Small,1,0,1,4,4,8,29948.0
2013.0,Ships & Submarines,Small,1,1,1,17,17,79,1740813.0
2013.0,Ships & Submarines,Small,NULL,0,0,2,2,0,0.0
2013.0,Ships & Submarines,Small,NULL,1,1,11,11,0,0.0
2013.0,Ships & Submarines,Large,0,1,1,101,152,18277,19675797752.0
2013.0,Ships & Submarines,Large,1,1,1,2,2,627,59914529.0
2013.0,Ships & Submarines,Medium,0,0,0,23,24,173,3507044.0
2013.0,Ships & Submarines,Medium,0,0,1,24,25,56,269561.0
2013.0,Ships & Submarines,Medium,0,1,1,186,214,1770,1185572926.0
2013.0,Ships & Submarines,Medium,1,0,0,9,9,16,-83031.0
2013.0,Ships & Submarines,Medium,1,0,1,30,30,99,313037.0
2013.0,Ships & Submarines,Medium,1,1,1,178,177,4064,161300073.0
2013.0,Ships & Submarines,Medium,NULL,0,0,3,3,0,0.0
2013.0,Ships & Submarines,Medium,NULL,1,1,1,1,1,36149.0
2013.0,Ships & Submarines,NULL,NULL,NULL,NULL,2,2,8,2127084.0
2013.0,Space Systems,Small,0,1,1,563,566,2487,503208009.0
2013.0,Space Systems,Small,1,1,1,1,1,2,1249176.0
2013.0,Space Systems,Small,NULL,1,1,1,1,0,0.0
2013.0,Space Systems,Large,0,1,1,39,39,1817,6693485123.0
2013.0,Space Systems,Medium,0,1,1,50,51,349,957219820.0
2013.0,Space Systems,Medium,1,0,0,1,1,4,6211.0
2013.0,Space Systems,Medium,1,0,1,2,2,3,4061.0
2013.0,Space Systems,Medium,1,1,1,3,3,6,275928.0
2013.0,Space Systems,Medium,NULL,1,1,1,1,0,0.0
2013.0,Space Systems,NULL,NULL,NULL,NULL,1,1,5,4495234.0
2014.0,Aircraft,Small,0,0,0,235,235,544,-2887916.0
2014.0,Aircraft,Small,0,0,1,478,479,1256,4547201.0
2014.0,Aircraft,Small,0,1,1,4504,4845,84185,7049076223.0
2014.0,Aircraft,Small,1,0,1,2,2,18,114296.0
2014.0,Aircraft,Small,1,1,1,15,16,180,7825802.0
2014.0,Aircraft,Small,NULL,1,1,42,42,0,0.0
2014.0,Aircraft,Large,0,0,1,1,1,4,1611130.0
2014.0,Aircraft,Large,0,1,1,106,162,52657,53091212857.0
2014.0,Aircraft,Large,1,1,1,2,4,72,836458.0
2014.0,Aircraft,Medium,0,0,0,7,7,8,-10188.0
2014.0,Aircraft,Medium,0,0,1,16,16,20,108598.0
2014.0,Aircraft,Medium,0,1,1,214,284,5612,960931004.0
2014.0,Aircraft,Medium,1,0,0,6,6,18,95404.0
2014.0,Aircraft,Medium,1,0,1,13,13,22,106396.0
2014.0,Aircraft,Medium,1,1,1,75,77,723,636787480.0
2014.0,Aircraft,Medium,NULL,1,1,7,7,31,250808.0
2014.0,Aircraft,NULL,NULL,NULL,NULL,5,5,59,1397798.0
2014.0,"Electronics, Comms, & Sensors",Small,0,0,0,254,254,378,-1301413.0
2014.0,"Electronics, Comms, & Sensors",Small,0,0,1,1300,1312,2220,14243069.0
2014.0,"Electronics, Comms, & Sensors",Small,0,1,1,10464,11181,117672,16065837860.0
2014.0,"Electronics, Comms, & Sensors",Small,1,0,0,1,1,1,3669.0
2014.0,"Electronics, Comms, & Sensors",Small,1,0,1,10,10,14,96285.0
2014.0,"Electronics, Comms, & Sensors",Small,1,1,1,35,35,174,5812264.0
2014.0,"Electronics, Comms, & Sensors",Small,NULL,0,0,10,10,0,0.0
2014.0,"Electronics, Comms, & Sensors",Small,NULL,1,1,50,50,37,14369853.0
2014.0,"Electronics, Comms, & Sensors",Large,0,0,1,1,1,1,57012.0
2014.0,"Electronics, Comms, & Sensors",Large,0,1,1,176,301,130492,24336507313.0
2014.0,"Electronics, Comms, & Sensors",Large,1,1,1,4,6,57,3435306.0
2014.0,"Electronics, Comms, & Sensors",Medium,0,0,0,25,26,246,280664.0
2014.0,"Electronics, Comms, & Sensors",Medium,0,0,1,152,152,198,1186141.0
2014.0,"Electronics, Comms, & Sensors",Medium,0,1,1,848,956,7914,2375250595.0
2014.0,"Electronics, Comms, & Sensors",Medium,1,0,0,38,38,66,-116050.0
2014.0,"Electronics, Comms, & Sensors",Medium,1,0,1,87,89,161,820034.0
2014.0,"Electronics, Comms, & Sensors",Medium,1,1,1,474,495,1940,265649690.0
2014.0,"Electronics, Comms, & Sensors",Medium,NULL,0,0,1,1,0,0.0
2014.0,"Electronics, Comms, & Sensors",Medium,NULL,0,1,1,1,1,4829.0
2014.0,"Electronics, Comms, & Sensors",Medium,NULL,1,1,13,14,18,458677.0
2014.0,"Electronics, Comms, & Sensors",NULL,NULL,NULL,NULL,3,3,40,2324313.0
2014.0,Facilities and Construction,Small,0,0,0,520,520,768,-176763.0
2014.0,Facilities and Construction,Small,0,0,1,2764,2774,4476,19898066.0
2014.0,Facilities and Construction,Small,0,1,1,18441,19594,215693,23277089481.0
2014.0,Facilities and Construction,Small,1,0,0,1,1,1,0.0
2014.0,Facilities and Construction,Small,1,0,1,14,14,20,129622.0
2014.0,Facilities and Construction,Small,1,1,1,85,85,1069,218918941.0
2014.0,Facilities and Construction,Small,NULL,0,0,97,97,0,0.0
2014.0,Facilities and Construction,Small,NULL,0,1,7,7,0,0.0
2014.0,Facilities and Construction,Small,NULL,1,1,261,261,0,0.0
2014.0,Facilities and Construction,Large,0,1,1,218,363,38425,7668568480.0
2014.0,Facilities and Construction,Large,1,1,1,13,15,6672,722518205.0
2014.0,Facilities and Construction,Large,NULL,1,1,2,2,1,14731.0
2014.0,Facilities and Construction,Medium,0,0,0,118,118,203,671715.0
2014.0,Facilities and Construction,Medium,0,0,1,333,335,519,80522051.0
2014.0,Facilities and Construction,Medium,0,1,1,2345,2604,26038,10004804218.0
2014.0,Facilities and Construction,Medium,1,0,0,104,104,229,-421492.0
2014.0,Facilities and Construction,Medium,1,0,1,205,209,428,-1349566.0
2014.0,Facilities and Construction,Medium,1,1,1,2021,2117,18469,2657294236.0
2014.0,Facilities and Construction,Medium,NULL,0,0,15,15,1,1.0
2014.0,Facilities and Construction,Medium,NULL,0,1,1,1,0,0.0
2014.0,Facilities and Construction,Medium,NULL,1,1,80,80,19,665820.0
2014.0,Facilities and Construction,NULL,NULL,NULL,NULL,3,3,15,5995499.0
2014.0,Facilities and Construction,Unlabeled Vendor,1,1,1,1,1,6,874648.0
2014.0,Land Vehicles,Small,0,0,0,96,96,143,182946.0
2014.0,Land Vehicles,Small,0,0,1,477,477,757,3568024.0
2014.0,Land Vehicles,Small,0,1,1,2975,3127,33034,1451215682.0
2014.0,Land Vehicles,Small,1,0,0,1,1,2,178960.0
2014.0,Land Vehicles,Small,1,0,1,2,2,4,18303.0
2014.0,Land Vehicles,Small,1,1,1,21,21,156,4478857.0
2014.0,Land Vehicles,Small,NULL,0,0,4,4,0,0.0
2014.0,Land Vehicles,Small,NULL,1,1,23,23,0,0.0
2014.0,Land Vehicles,Large,0,1,1,77,87,15903,4069241958.0
2014.0,Land Vehicles,Large,1,1,1,2,2,39,15024842.0
2014.0,Land Vehicles,Medium,0,0,0,7,7,9,9248.0
2014.0,Land Vehicles,Medium,0,0,1,31,31,42,232114.0
2014.0,Land Vehicles,Medium,0,1,1,159,180,1807,488713914.0
2014.0,Land Vehicles,Medium,1,0,0,22,21,35,-34343.0
2014.0,Land Vehicles,Medium,1,0,1,31,31,61,233305.0
2014.0,Land Vehicles,Medium,1,1,1,294,307,1542,90432214.0
2014.0,Land Vehicles,Medium,NULL,0,0,1,1,0,0.0
2014.0,Land Vehicles,Medium,NULL,1,1,10,10,71,1218993.0
2014.0,Land Vehicles,NULL,NULL,NULL,NULL,2,2,94,61634462.0
2014.0,Land Vehicles,Unlabeled Vendor,0,1,1,2,2,3,0.0
2014.0,Missile Defense,Small,0,0,1,3,3,3,12326.0
2014.0,Missile Defense,Small,0,1,1,430,432,2986,936589414.0
2014.0,Missile Defense,Small,1,1,1,1,1,8,1221597.0
2014.0,Missile Defense,Small,NULL,1,1,1,1,0,0.0
2014.0,Missile Defense,Large,0,1,1,33,33,3452,7820977123.0
2014.0,Missile Defense,Medium,0,1,1,47,48,324,278571163.0
2014.0,Missile Defense,Medium,1,1,1,7,6,42,15378196.0
2014.0,Ordnance and Missiles,Small,0,0,0,35,35,52,-277549.0
2014.0,Ordnance and Missiles,Small,0,0,1,136,137,215,1074893.0
2014.0,Ordnance and Missiles,Small,0,1,1,1978,2036,10508,2103992324.0
2014.0,Ordnance and Missiles,Small,1,1,1,5,5,10,143025.0
2014.0,Ordnance and Missiles,Small,NULL,0,0,6,6,0,0.0
2014.0,Ordnance and Missiles,Small,NULL,1,1,13,13,0,0.0
2014.0,Ordnance and Missiles,Large,0,1,1,76,83,6897,10775959533.0
2014.0,Ordnance and Missiles,Large,1,1,1,1,1,2,106134.0
2014.0,Ordnance and Missiles,Medium,0,0,0,2,2,2,-86708.0
2014.0,Ordnance and Missiles,Medium,0,0,1,6,6,10,26073.0
2014.0,Ordnance and Missiles,Medium,0,1,1,121,137,1062,950660432.0
2014.0,Ordnance and Missiles,Medium,1,0,0,2,2,2,-4933.0
2014.0,Ordnance and Missiles,Medium,1,0,1,7,7,18,58552.0
2014.0,Ordnance and Missiles,Medium,1,1,1,61,64,199,32625458.0
2014.0,Ordnance and Missiles,Medium,NULL,1,1,2,2,0,0.0
2014.0,Ordnance and Missiles,NULL,NULL,NULL,NULL,5,5,15,193976.0
2014.0,Other Products,Small,0,0,0,314,314,533,16601.0
2014.0,Other Products,Small,0,0,1,1339,1344,3014,14378955.0
2014.0,Other Products,Small,0,1,1,7373,8002,147157,6948408127.0
2014.0,Other Products,Small,1,0,0,2,2,2,5135.0
2014.0,Other Products,Small,1,0,1,6,6,13,72119.0
2014.0,Other Products,Small,1,1,1,37,37,518,68907167.0
2014.0,Other Products,Small,NULL,0,0,21,21,0,0.0
2014.0,Other Products,Small,NULL,0,1,9,9,0,0.0
2014.0,Other Products,Small,NULL,1,1,107,107,0,0.0
2014.0,Other Products,Large,0,1,1,142,202,175782,12209113185.0
2014.0,Other Products,Large,1,1,1,17,23,1066,2455021900.0
2014.0,Other Products,Medium,0,0,0,25,26,49,35014.0
2014.0,Other Products,Medium,0,0,1,97,97,243,1204011.0
2014.0,Other Products,Medium,0,1,1,538,630,12813,1025237866.0
2014.0,Other Products,Medium,1,0,0,24,24,34,14947.0
2014.0,Other Products,Medium,1,0,1,70,70,132,767206.0
2014.0,Other Products,Medium,1,1,1,433,453,31014,2932601774.0
2014.0,Other Products,Medium,NULL,0,0,9,9,0,0.0
2014.0,Other Products,Medium,NULL,0,1,1,1,0,0.0
2014.0,Other Products,Medium,NULL,1,1,52,52,58,1029312.0
2014.0,Other Products,NULL,NULL,NULL,NULL,6,6,375,168515878.0
2014.0,Other R&D and Knowledge Based,Small,0,0,0,175,175,277,340295.0
2014.0,Other R&D and Knowledge Based,Small,0,0,1,597,598,1039,4221833.0
2014.0,Other R&D and Knowledge Based,Small,0,1,1,8859,9140,63070,16488949392.0
2014.0,Other R&D and Knowledge Based,Small,1,0,1,10,10,11,55419.0
2014.0,Other R&D and Knowledge Based,Small,1,1,1,55,58,116,12146470.0
2014.0,Other R&D and Knowledge Based,Small,NULL,0,0,27,27,0,0.0
2014.0,Other R&D and Knowledge Based,Small,NULL,0,1,3,3,0,0.0
2014.0,Other R&D and Knowledge Based,Small,NULL,1,1,723,725,2,965215.0
2014.0,Other R&D and Knowledge Based,Large,0,0,1,1,1,1,0.0
2014.0,Other R&D and Knowledge Based,Large,0,1,1,184,236,28517,14932243678.0
2014.0,Other R&D and Knowledge Based,Large,1,1,1,2,2,38,-780562.0
2014.0,Other R&D and Knowledge Based,Medium,0,0,0,56,56,71,198844.0
2014.0,Other R&D and Knowledge Based,Medium,0,0,1,209,209,305,2369885.0
2014.0,Other R&D and Knowledge Based,Medium,0,1,1,1416,1576,12815,3810295436.0
2014.0,Other R&D and Knowledge Based,Medium,1,0,0,32,32,44,42409.0
2014.0,Other R&D and Knowledge Based,Medium,1,0,1,48,48,78,112526.0
2014.0,Other R&D and Knowledge Based,Medium,1,1,1,486,507,1306,349938346.0
2014.0,Other R&D and Knowledge Based,Medium,NULL,0,0,15,15,0,0.0
2014.0,Other R&D and Knowledge Based,Medium,NULL,1,1,30,30,74,96633736.0
2014.0,Other R&D and Knowledge Based,NULL,NULL,NULL,NULL,3,3,21,11072556.0
2014.0,Other R&D and Knowledge Based,Unlabeled Vendor,0,1,1,1,1,1,-17.0
2014.0,Other Services,Small,0,0,0,191,191,337,265267.0
2014.0,Other Services,Small,0,0,1,681,686,1280,5796562.0
2014.0,Other Services,Small,0,1,1,4444,4759,80610,4610189837.0
2014.0,Other Services,Small,1,0,0,2,2,2,-19886.0
2014.0,Other Services,Small,1,0,1,8,8,8,-29439.0
2014.0,Other Services,Small,1,1,1,107,107,6711,426210910.0
2014.0,Other Services,Small,NULL,0,0,45,45,0,0.0
2014.0,Other Services,Small,NULL,0,1,2,2,0,0.0
2014.0,Other Services,Small,NULL,1,1,219,224,0,0.0
2014.0,Other Services,Large,0,1,1,122,156,10585374,18614090255.0
2014.0,Other Services,Large,1,1,1,3,3,11921,273117197.0
2014.0,Other Services,Medium,0,0,0,43,44,91,34929.0
2014.0,Other Services,Medium,0,0,1,159,159,486,1602921.0
2014.0,Other Services,Medium,0,1,1,713,794,757910,2480849610.0
2014.0,Other Services,Medium,1,0,0,27,27,62,40537.0
2014.0,Other Services,Medium,1,0,1,129,129,322,774801.0
2014.0,Other Services,Medium,1,1,1,877,917,39934,626789624.0
2014.0,Other Services,Medium,NULL,0,0,19,19,0,0.0
2014.0,Other Services,Medium,NULL,0,1,6,6,0,0.0
2014.0,Other Services,Medium,NULL,1,1,93,93,2,3047.0
2014.0,Other Services,NULL,NULL,NULL,NULL,1,1,1,-3412.0
2014.0,Other Services,Unlabeled Vendor,0,1,1,1,1,69,41493829.0
2014.0,Ships & Submarines,Small,0,0,0,161,162,311,-568333.0
2014.0,Ships & Submarines,Small,0,0,1,540,544,1324,5778890.0
2014.0,Ships & Submarines,Small,0,1,1,4087,4407,54280,4041314206.0
2014.0,Ships & Submarines,Small,1,0,1,3,3,4,9659.0
2014.0,Ships & Submarines,Small,1,1,1,17,17,68,1676464.0
2014.0,Ships & Submarines,Small,NULL,0,0,2,2,0,0.0
2014.0,Ships & Submarines,Small,NULL,1,1,9,9,0,0.0
2014.0,Ships & Submarines,Large,0,0,1,1,1,11,120255.0
2014.0,Ships & Submarines,Large,0,1,1,109,151,16351,20010007912.0
2014.0,Ships & Submarines,Large,1,1,1,2,2,1127,89135381.0
2014.0,Ships & Submarines,Medium,0,0,0,14,14,19,4767.0
2014.0,Ships & Submarines,Medium,0,0,1,33,33,57,120827.0
2014.0,Ships & Submarines,Medium,0,1,1,192,228,2470,1071342011.0
2014.0,Ships & Submarines,Medium,1,0,0,6,6,8,16647.0
2014.0,Ships & Submarines,Medium,1,0,1,28,28,106,316096.0
2014.0,Ships & Submarines,Medium,1,1,1,181,182,4170,157604793.0
2014.0,Ships & Submarines,Medium,NULL,0,0,3,3,0,0.0
2014.0,Ships & Submarines,Medium,NULL,1,1,5,5,14,183552.0
2014.0,Ships & Submarines,NULL,NULL,NULL,NULL,1,1,3,1386529.0
2014.0,Space Systems,Small,0,1,1,567,574,2268,498198128.0
2014.0,Space Systems,Small,1,1,1,1,1,3,51502.0
2014.0,Space Systems,Large,0,1,1,39,39,1631,6985912642.0
2014.0,Space Systems,Medium,0,0,1,1,1,2,26593.0
