"Fiscal Year","Contracting Agency ID","Product or Service Code","Dollars Obligated"
"2019","3600","W049","$112,951.94"
"2019","3600","W052","$163,000.00"
"2019","3600","W054","$799,946.24"
"2019","3600","W056","$616,488.23"
"2019","3600","W058","$4,236.48"
"2019","3600","W059","$132,657.87"
"2019","3600","W061","$798,443.40"
"2019","3600","W063","$2,626.56"
"2019","3600","W065","$91,336,394.18"
"2019","3600","W066","$5,234,431.22"
"2019","3600","W067","$840,590.41"
"2019","3600","W068","$49,314.49"
"2019","3600","W069","($1,321.32)"
"2019","3600","W070","$880,726.83"
"2019","3600","W071","$978,174.11"
"2019","3600","W072","$61,674.72"
"2019","3600","W073","$1,243,025.80"
"2019","3600","W074","$18,544,313.57"
"2019","3600","W075","$509,328.73"
"2019","3600","W077","$45,933.50"
"2019","3600","W078","$17,060.63"
"2019","3600","W079","$111,264.16"
"2019","3600","W081","$14,856.55"
"2019","3600","W083","$30,935.55"
"2019","3600","W084","$941,658.95"
"2019","3600","W085","$266,336.47"
"2019","3600","W087","$3,810.00"
"2019","3600","W099","$1,731,558.90"
"2019","3600","X119","($6,630.34)"
"2019","3600","X1AA","$731,448.02"
"2019","3600","X1AB","$931,619.00"
"2019","3600","X1AZ","$1,636,261.76"
"2019","3600","X1CZ","$913,375.95"
"2019","3600","X1DA","($24,132.26)"
"2019","3600","X1DB","$1,805,672.42"
"2019","3600","X1DZ","$1,547,993.60"
"2019","3600","X1EA","$54,477.93"
"2019","3600","X1FA","$506,169.42"
"2019","3600","X1FB","$227,527.86"
"2019","3600","X1FD","$28,965.00"
"2019","3600","X1FZ","$324,646.58"
"2019","3600","X1GD","$240,223.56"
"2019","3600","X1GZ","$95,821.20"
"2019","3600","X1JZ","($14,672.59)"
"2019","3600","X1LZ","$2,387,029.54"
"2019","3600","X1NZ","$12,150.00"
"2019","3600","Y111","($115,383.39)"
"2019","3600","Y119","($2,232,214.00)"
"2019","3600","Y141","$415,554.46"
"2019","3600","Y149","$1,409,836.23"
"2019","3600","Y162","$0.00"
"2019","3600","Y1AA","$15,267,257.28"
"2019","3600","Y1AB","$38,955.78"
"2019","3600","Y1AZ","$46,965,096.08"
"2019","3600","Y1BG","$82,757.00"
"2019","3600","Y1CZ","($8,296.69)"
"2019","3600","Y1DA","$644,110,660.45"
"2019","3600","Y1DB","$19,748,860.42"
"2019","3600","Y1DZ","$118,166,148.05"
"2019","3600","Y1EB","$1,811,110.37"
"2019","3600","Y1EZ","($3,115,833.19)"
"2019","3600","Y1FD","$248,413.11"
"2019","3600","Y1FZ","$275,612.92"
"2019","3600","Y1GC","($3,984.79)"
"2019","3600","Y1GZ","$6,712,147.00"
"2019","3600","Y1JB","$3,078.84"
"2019","3600","Y1JZ","$20,664,505.46"
"2019","3600","Y1KF","$441,310.41"
"2019","3600","Y1KZ","$56,151,798.12"
"2019","3600","Y1LB","$3,265,767.39"
"2019","3600","Y1LC","$0.00"
"2019","3600","Y1LZ","$64,641,720.76"
"2019","3600","Y1MZ","$6,829,051.91"
"2019","3600","Y1NB","$1,749,423.00"
"2019","3600","Y1NC","$3,599,999.00"
"2019","3600","Y1ND","$995,104.34"
"2019","3600","Y1NE","$5,586,853.13"
"2019","3600","Y1NZ","$8,762,616.25"
"2019","3600","Y1PA","($691,723.90)"
"2019","3600","Y1PB","$14,716.90"
"2019","3600","Y1PC","$134,525,397.23"
"2019","3600","Y1PZ","$21,134,853.53"
"2019","3600","Y1QA","$4,485,016.55"
"2019","3600","Y233","$0.00"
"2019","3600","Y239","$1,891,893.41"
"2019","3600","Y242","$20,996.00"
"2019","3600","Y249","$10,206,067.14"
"2019","3600","Y299","($110,125.90)"
"2019","3600","Z111","$45,000.00"
"2019","3600","Z141","($347,675.42)"
"2019","3600","Z1AA","$2,249,344.59"
"2019","3600","Z1AB","$79,729.00"
"2019","3600","Z1AZ","$5,131,987.77"
"2019","3600","Z1BG","$21,080.00"
"2019","3600","Z1DA","$509,296,542.76"
"2019","3600","Z1DB","$3,092,384.07"
"2019","3600","Z1DZ","$41,960,600.38"
"2019","3600","Z1EE","$9,000.00"
"2019","3600","Z1EZ","$792,691.91"
"2019","3600","Z1FD","$7,800.00"
"2019","3600","Z1FZ","$1,485.00"
"2019","3600","Z1GZ","$30,316.72"
"2019","3600","Z1JZ","$2,062,601.45"
"2019","3600","Z1KE","$87,600.00"
"2019","3600","Z1LA","$121,452.00"
"2019","3600","Z1LB","$13,519,791.69"
"2019","3600","Z1LC","$235,785.53"
"2019","3600","Z1LZ","$223,823.28"
"2019","3600","Z1MG","$178,800.00"
"2019","3600","Z1NA","$30,590.10"
"2019","3600","Z1NB","$14,024,115.28"
"2019","3600","Z1NC","$47,587.00"
"2019","3600","Z1ND","($14,462.84)"
"2019","3600","Z1NE","$154,588.98"
"2019","3600","Z1NZ","$1,894,463.44"
"2019","3600","Z1PC","$15,940.00"
"2019","3600","Z1PD","$321,903.00"
"2019","3600","Z1PZ","$631,370.29"
"2019","3600","Z1QA","$172,547.74"
"2019","3600","Z2AA","$8,530,122.91"
"2019","3600","Z2AZ","$67,958.07"
"2019","3600","Z2BG","$872,468.00"
"2019","3600","Z2DA","$249,245,534.89"
"2019","3600","Z2DB","$4,134,921.94"
"2019","3600","Z2DZ","$62,984,892.10"
"2019","3600","Z2EZ","$11,277.71"
"2019","3600","Z2FA","$10,726.43"
"2019","3600","Z2FE","$110,714.00"
"2019","3600","Z2FZ","$379,480.64"
"2019","3600","Z2JZ","$1,302,334.23"
"2019","3600","Z2LB","$778,307.74"
"2019","3600","Z2LZ","$3,936,068.96"
"2019","3600","Z2MB","$7,083.00"
"2019","3600","Z2NA","$31,160.00"
"2019","3600","Z2NB","$1,393,874.10"
"2019","3600","Z2NC","$9,986.00"
"2019","3600","Z2ND","$48,958.01"
"2019","3600","Z2NE","$1,736,257.20"
"2019","3600","Z2NZ","$1,316,204.27"
"2019","3600","Z2PB","($1,710.00)"
"2019","3600","Z2PC","$1,794,000.00"
"2019","3600","Z2PZ","$2,931,761.15"
"2019","3600","Z2QA","$1,369,976.74"
"2019","4100","7025","$2,695.55"
"2019","4100","7030","$2,428,482.67"
"2019","4100","7035","$46,061.58"
"2019","4100","7050","$8,031.00"
"2019","4100","7610","$10,245.00"
"2019","4100","7630","$5,985.00"
"2019","4100","D301","$4,700.00"
"2019","4100","D304","$138,683.04"
"2019","4100","D318","$78,711.27"
"2019","4100","D319","$274,581.94"
"2019","4100","D325","$4,290.60"
"2019","4100","D399","$19,174.00"
"2019","4100","J041","$35,000.00"
"2019","4100","J070","$53,091.26"
"2019","4100","J074","$34,786.81"
"2019","4100","J075","$13,249.50"
"2019","4100","R408","$3,970.56"
"2019","4100","R418","($7,308.00)"
"2019","4100","R499","$62,279.32"
"2019","4100","R602","$25,000.00"
"2019","4100","R606","$339,808.97"
"2019","4100","R704","$41,455.44"
"2019","4100","R799","$6,000.00"
"2019","4100","S119","$11,000.00"
"2019","4100","S211","$50,826.24"
"2019","4100","S216","$32,210.24"
"2019","4100","U009","$44,952.80"
"2019","4100","U014","$4,048.63"
"2019","4100","V229","$125,000.00"
"2019","4100","V999","$62,559.00"
"2019","4100","X1GZ","$41,060.82"
"2019","4100","X1LZ","$118,595.76"
"2019","4340","3610","$30,612.53"
"2019","4340","7030","$47,494.65"
"2019","4340","7035","$320.20"
"2019","4340","7435","($1,358.00)"
"2019","4340","7490","($4,245.88)"
"2019","4340","7510","$40,753.00"
"2019","4340","AN56","($175.00)"
"2019","4340","D304","$33,283.53"
"2019","4340","D305","$242,063.41"
"2019","4340","D308","$239,572.77"
"2019","4340","D317","$558,608.12"
"2019","4340","D319","$384,019.71"
"2019","4340","D322","$163,171.79"
"2019","4340","D399","$16,000.00"
"2019","4340","G003","$22,920.00"
"2019","4340","J063","$15,000.00"
"2019","4340","J074","$10,930.62"
"2019","4340","M1QA","$22,446.49"
"2019","4340","N035","$766.11"
"2019","4340","R418","$12,141.00"
"2019","4340","R425","$95,340.91"
"2019","4340","R426","($5,000.00)"
"2019","4340","R499","$18,258.26"
"2019","4340","R602","($1,980.67)"
"2019","4340","R604","($14,696.29)"
"2019","4340","R607","$151,405.33"
"2019","4340","R608","($1,911.00)"
"2019","4340","R614","$6,236.61"
"2019","4340","R699","$206,804.12"
"2019","4340","R702","($15,090.62)"
"2019","4340","R704","$113,097.36"
"2019","4340","S203","$8,068.86"
"2019","4340","T006","$17,542.50"
"2019","4340","T011","($5,974.82)"
"2019","4340","W070","$8,331.00"
"2019","4500","3610","$198,128.64"
"2019","4500","4110","$8,584.50"
"2019","4500","5805","$19,400.00"
"2019","4500","6350","$166,769.02"
"2019","4500","7010","$80,412.74"
"2019","4500","7020","$7,659.25"
"2019","4500","7030","$3,541,575.28"
"2019","4500","7035","$2,208,550.90"
"2019","4500","7430","$0.00"
"2019","4500","7610","$908,962.86"
"2019","4500","7630","$282,503.36"
"2019","4500","AL16","$150,071.25"
"2019","4500","AN72","$6,400.00"
"2019","4500","D302","$908,797.69"
"2019","4500","D304","$792,447.60"
"2019","4500","D307","$114,571.28"
"2019","4500","D311","($648.34)"
"2019","4500","D316","$4,024.00"
"2019","4500","D317","$1,790,608.73"
"2019","4500","D318","$451,000.00"
"2019","4500","D319","$56,468.08"
"2019","4500","D399","$5,161,972.17"
"2019","4500","J070","$12,753.92"
"2019","4500","N071","$1,124.00"
"2019","4500","Q201","$186,558.20"
"2019","4500","R408","$52,702.30"
"2019","4500","R410","$213,747.64"
"2019","4500","R418","$28,444,028.21"
"2019","4500","R422","$947,977.94"
"2019","4500","R424","$12,450.00"
"2019","4500","R426","($76,004.91)"
"2019","4500","R431","$24,404.69"
"2019","4500","R499","$1,404,403.29"
"2019","4500","R606","$4,880.00"
"2019","4500","R607","$2,078.44"
"2019","4500","R608","$350,491.20"
"2019","4500","R611","$23,284.20"
"2019","4500","R699","$332,185.95"
"2019","4500","R702","$6,316,388.34"
"2019","4500","R704","$94,000.00"
"2019","4500","R710","$0.00"
"2019","4500","R799","$1,431,190.16"
"2019","4500","S215","($58,041.65)"
"2019","4500","T011","($1,569.00)"
"2019","4500","U099","$94,363.00"
"2019","4500","V112","$91,500.00"
"2019","4500","V231","$26,705.00"
"2019","4500","W074","$247,242.28"
"2019","4500","X1AB","$62,806.00"
"2019","4704","1305","$12,222.50"
"2019","4704","5810","($7,601.28)"
"2019","4704","7010","$168,481.29"
"2019","4704","7022","$287,520.12"
"2019","4704","7030","$2,203,084.16"
"2019","4704","7035","$66,620.55"
"2019","4704","7045","$23,467.43"
"2019","4704","7610","$66,483.00"
"2019","4704","B522","$36,484.80"
"2019","4704","D301","$16,081.77"
"2019","4704","D304","$150,921.24"
"2019","4704","D308","$337,538.80"
"2019","4704","D325","$6,035.16"
"2019","4704","J070","$14,140.00"
"2019","4704","M1LZ","($8,237.28)"
"2019","4704","R410","$207,928.40"
"2019","4704","R415","$392,363.20"
"2019","4704","R702","$26,788.00"
"2019","4704","R707","$190,840.32"
"2019","4704","T013","$10,420.40"
"2019","4704","U008","$90,310.00"
"2019","4704","V231","$50,155.92"
"2019","4704","X1AB","$25,521.00"
"2019","4704","X1LZ","$13,161.60"
"2019","4705","7030","$0.00"
"2019","4705","D306","$2,729,818.82"
"2019","4705","D399","$404,352.00"
"2019","4705","R408","$4,350,350.10"
"2019","4705","R699","$1,345,642.00"
"2019","4732","1025","$0.00"
"2019","4732","1240","$281,408.00"
"2019","4732","1398","($0.01)"
"2019","4732","1550","$0.00"
"2019","4732","1560","$451,955.60"
"2019","4732","1680","$36,140,029.59"
"2019","4732","1730","$0.00"
"2019","4732","1940","$234,520.76"
"2019","4732","1945","$0.00"
"2019","4732","1990","$39,718.36"
"2019","4732","2305","$20,869.64"
"2019","4732","2310","$1,172,737,144.59"
"2019","4732","2320","$312,279,654.05"
"2019","4732","2330","$309,458.19"
"2019","4732","2340","$459,817.77"
"2019","4732","2350","$1,204,716.44"
"2019","4732","2355","$0.00"
"2019","4732","2410","$0.00"
"2019","4732","2430","$0.00"
"2019","4732","2520","$0.00"
"2019","4732","2540","$15,260,441.40"
"2019","4732","2590","$8,906,184.24"
"2019","4732","2610","$0.00"
"2019","4732","2805","$3,957.53"
"2019","4732","2810","$241,030.71"
"2019","4732","3220","$220,152.05"
"2019","4732","3405","$2,416,235.80"
"2019","4732","3414","$3,568.45"
"2019","4732","3415","$100,346.12"
"2019","4732","3417","$0.00"
"2019","4732","3419","$0.00"
"2019","4732","3442","$0.00"
"2019","4732","3460","($1,776.82)"
"2019","4732","3461","$0.00"
"2019","4732","3510","$57,384.20"
"2019","4732","3540","$276,735.45"
"2019","4732","3590","$208,018.06"
"2019","4732","3610","$1,602,304.87"
"2019","4732","3615","$0.00"
"2019","4732","3630","$0.00"
"2019","4732","3650","$46,055,358.40"
"2019","4732","3670","$1,027,460.00"
"2019","4732","3690","$6,931.02"
"2019","4732","3695","$2,115.87"
"2019","4732","3720","$70,165.08"
"2019","4732","3740","$94,140.69"
"2019","4732","3750","($3,822.08)"
"2019","4732","3805","$0.00"
"2019","4732","3825","($12,269.87)"
"2019","4732","3895","$821,051.39"
"2019","4732","3910","$39,178.00"
"2019","4732","3920","$269,947.94"
"2019","4732","3930","$3,151,359.76"
"2019","4732","3960","$67,395.42"
"2019","4732","3990","$308,221.89"
"2019","4732","4010","$193,497.27"
"2019","4732","4020","$446,137.77"
"2019","4732","4110","$119,968.84"
"2019","4732","4120","$3,324,732.33"
"2019","4732","4130","$133,575.61"
"2019","4732","4140","$74,806.78"
"2019","4732","4210","$7,905,538.26"
"2019","4732","4220","$10,724.68"
"2019","4732","4230","$299,743.56"
"2019","4732","4240","$1,750,992.58"
"2019","4732","4310","$0.00"
"2019","4732","4460","$106,994.49"
"2019","4732","4510","$38,761.75"
"2019","4732","4520","$176,656.10"
"2019","4732","4540","$0.00"
"2019","4732","4610","$2,236,584.00"
"2019","4732","4620","$0.00"
"2019","4732","4630","$0.00"
"2019","4732","4730","$1,659.24"
"2019","4732","4910","$80,134.61"
"2019","4732","4920","$0.00"
"2019","4732","4930","$30,336.89"
"2019","4732","4933","$0.00"
"2019","4732","4940","$129,584.19"
"2019","4732","5110","$3,138,938.25"
"2019","4732","5120","$321,364,765.63"
"2019","4732","5130","$1,515,738.35"
"2019","4732","5133","$1,951,949.47"
"2019","4732","5136","$166,398.96"
"2019","4732","5140","$1,624,866.95"
"2019","4732","5180","$19,457,417.87"
"2019","4732","5210","$3,545,792.03"
"2019","4732","5305","$185,337.97"
"2019","4732","5315","$306,790.27"
"2019","4732","5335","$10,526.25"
"2019","4732","5340","$1,851,360.29"
"2019","4732","5345","$410,953.20"
"2019","4732","5350","$1,248,146.11"
"2019","4732","5410","$13,397,032.30"
"2019","4732","5419","$3,138,593.07"
"2019","4732","5430","$175,400.56"
"2019","4732","5440","$0.00"
"2019","4732","5450","$324,031.45"
"2019","4732","5510","$1,586,124.00"
"2019","4732","5520","$0.00"
"2019","4732","5610","$67,765.27"
"2019","4732","5620","$92,327.22"
"2019","4732","5640","$339,424.99"
"2019","4732","5650","$14,167,819.73"
"2019","4732","5660","($753.12)"
"2019","4732","5670","$972,563.48"
"2019","4732","5680","$11,498,839.19"
"2019","4732","5805","($1,687,912.99)"
"2019","4732","5810","$3,108,484.99"
"2019","4732","5815","$1,776.22"
"2019","4732","5820","$2,363,516.27"
"2019","4732","5825","($944,105.44)"
"2019","4732","5830","$0.00"
"2019","4732","5836","$0.00"
"2019","4732","5840","$33,152.00"
"2019","4732","5850","($142,996.64)"
"2019","4732","5855","$16,071,850.90"
"2019","4732","5865","$0.00"
"2019","4732","5895","$48,237,886.22"
"2019","4732","5920","$275,767.54"
"2019","4732","5963","$0.00"
"2019","4732","5965","$164,088.84"
"2019","4732","5970","$261,773.22"
"2019","4732","5985","$0.00"
"2019","4732","5995","$647,092.20"
"2019","4732","6015","$510.00"
"2019","4732","6105","$0.00"
"2019","4732","6110","$2,739.71"
"2019","4732","6115","$69,354.51"
"2019","4732","6117","$6,080.00"
"2019","4732","6120","$105,439.04"
"2019","4732","6125","$423.00"
"2019","4732","6130","$0.00"
"2019","4732","6135","$63,617.19"
"2019","4732","6140","$6,030.60"
"2019","4732","6145","$58,073.24"
"2019","4732","6150","$328,884.74"
"2019","4732","6210","$224,742.91"
"2019","4732","6220","$0.00"
"2019","4732","6230","$301,059.41"
"2019","4732","6260","$0.00"
"2019","4732","6350","$226,678.14"
"2019","4732","6505","$8,722.63"
"2019","4732","6515","$7,350,604.55"
"2019","4732","6520","$0.00"
"2019","4732","6530","($126,560.00)"
"2019","4732","6540","$88,120.60"
"2019","4732","6545","$22,208.00"
"2019","4732","6550","$0.00"
"2019","4732","6610","$23,424.78"
"2019","4732","6620","$0.00"
"2019","4732","6625","$954,681.22"
"2019","4732","6630","$167,014.73"
"2019","4732","6635","$34,323.19"
"2019","4732","6636","$0.00"
"2019","4732","6640","$41,281.28"
"2019","4732","6645","$655,311.29"
"2019","4732","6650","$150,974.30"
"2019","4732","6655","$0.00"
"2019","4732","6660","$0.00"
"2019","4732","6665","$8,606.71"
"2019","4732","6670","$186,342.88"
"2019","4732","6675","$220,205.22"
"2019","4732","6680","$30,937.50"
"2019","4732","6685","$3,058.35"
"2019","4732","6695","$0.00"
"2019","4732","6720","$184,698.77"
"2019","4732","6760","$145,473.65"
"2019","4732","6810","$192,644.62"
"2019","4732","6830","$29,204.00"
"2019","4732","6840","$5,180,524.22"
"2019","4732","6850","$60,602.88"
"2019","4732","6910","$2,078,360.61"
"2019","4732","6920","$21,219.07"
"2019","4732","6930","$16,229,480.67"
"2019","4732","7010","$245,449,350.50"
"2019","4732","7021","$7,381,367.31"
"2019","4732","7022","$0.00"
"2019","4732","7025","$12,942,295.72"
"2019","4732","7030","$103,557,282.55"
"2019","4732","7035","$43,352,700.60"
"2019","4732","7042","$0.00"
"2019","4732","7045","$8,246,179.96"
"2019","4732","7050","$2,638,029.08"
"2019","4732","7105","$10,120,330.39"
"2019","4732","7110","$60,719,717.62"
"2019","4732","7125","$1,321,545.54"
"2019","4732","7195","$518,574.46"
"2019","4732","7210","$3,793,151.37"
"2019","4732","7220","$2,108,955.73"
"2019","4732","7230","$29,110.54"
"2019","4732","7240","$66,342.56"
"2019","4732","7290","$1,105,234.08"
"2019","4732","7310","$1,535,996.83"
"2019","4732","7320","$1,596,887.25"
"2019","4732","7330","$1,262,818.67"
"2019","4732","7340","$2,421,027.49"
"2019","4732","7350","$123,363.22"
"2019","4732","7420","$43,578.44"
"2019","4732","7435","$450.00"
"2019","4732","7450","$0.00"
"2019","4732","7460","$12,253.50"
"2019","4732","7490","$1,123,463.28"
"2019","4732","7510","$211,685,253.02"
"2019","4732","7520","$767,365.26"
"2019","4732","7530","$725,157.39"
"2019","4732","7540","$1,363,677.72"
"2019","4732","7610","$44,655.16"
"2019","4732","7630","$655.40"
"2019","4732","7690","$10,884.31"
"2019","4732","7710","$4,841.30"
"2019","4732","7720","$12,803.58"
"2019","4732","7730","$41,247.04"
"2019","4732","7735","$10,518.07"
"2019","4732","7810","$2,540,902.80"
"2019","4732","7820","$271,866.45"
"2019","4732","7830","$2,868,016.50"
"2019","4732","7910","$21,509,773.47"
"2019","4732","7920","$4,085,877.93"
"2019","4732","7930","$5,731,935.91"
"2019","4732","8010","$49,581.77"
"2019","4732","8020","$3,342.43"
"2019","4732","8030","$0.00"
"2019","4732","8105","$6,185,791.36"
"2019","4732","8110","$1,997,107.19"
"2019","4732","8115","$12,617,520.02"
"2019","4732","8125","$2,474.87"
"2019","4732","8135","$12,794,939.07"
"2019","4732","8150","$103,609.92"
"2019","4732","8305","$17,981.90"
"2019","4732","8315","$586,374.00"
"2019","4732","8340","$359,109.14"
"2019","4732","8345","$4,481.78"
"2019","4732","8405","$9,261,166.19"
"2019","4732","8410","$0.00"
"2019","4732","8415","$7,114,512.05"
"2019","4732","8430","$291,806.60"
"2019","4732","8435","$265.08"
"2019","4732","8455","$134,306.28"
"2019","4732","8460","$62,798.39"
"2019","4732","8465","$13,902,773.91"
"2019","4732","8470","$54,094.69"
"2019","4732","8510","$7,285,705.80"
"2019","4732","8520","$3,566,212.87"
"2019","4732","8530","$1,351,698.13"
"2019","4732","8540","$5,608.03"
"2019","4732","8970","$16,300.00"
"2019","4732","9130","$113,778.01"
"2019","4732","9150","$0.00"
"2019","4732","9310","$12,873,723.86"
"2019","4732","9330","$23,476,346.97"
"2019","4732","9390","$57,351.90"
"2019","4732","9620","$2,721.23"
"2019","4732","9650","$1,158.25"
"2019","4732","9905","$108,003,690.67"
"2019","4732","9910","$0.00"
"2019","4732","AA11","$99,958.74"
"2019","4732","AA21","($72,373.82)"
"2019","4732","AC14","$0.00"
"2019","4732","AC15","$0.00"
"2019","4732","AC16","$21,581,085.50"
